protein_id,log2FC,padj,neg_log10padj,DAP,orthogroup,species,rank
Td00001aa024103_T005,0.0715434916937182,0.938494246160166,0.0275683856622936,NS,OG0012030,Trip22,876
Td00001aa024104_T002,-0.3105371198782,0.506162482372329,0.295710048633543,NS,OG0009292,Trip22,2057
Td00001aa024125_T002,0.0249437187310825,0.992646767910754,0.0032052671529083,NS,OG0000762,Trip22,1011
Td00001aa024130_T001,0.0990130577577161,0.902678513545828,0.0444668949275838,NS,OG0018028,Trip22,800
Td00001aa024171_T001,-0.0339852525873791,1,4.8216373327664404e-17,NS,OG0005757,Trip22,1192
Td00001aa024188_T001,0.119132237417565,0.131947003468963,0.87960046820764,NS,OG0007031,Trip22,761
Td00001aa024190_T002,-0.0845192943142725,0.915037351998362,0.0385611775885416,NS,OG0005336,Trip22,1356
Td00001aa024194_T001,0.147128946239353,0.173415134476241,0.760913002980371,NS,OG0009948,Trip22,703
Td00001aa024202_T001,-1.21339983394076,2.13073295174863e-7,6.671470977714,Down,OG0000034,Trip22,2968
Td00001aa024206_T002,-0.423609487721144,2.92041368864127e-6,5.53455562458975,NS,OG0004123,Trip22,2340
Td00001aa024211_T004,-0.310417790593226,6.56014447720645e-6,5.18308659584346,NS,OG0002381,Trip22,2055
Td00001aa024212_T001,-0.931599675353608,0.00105160181881787,2.97814867142277,NS,OG0000197,Trip22,2883
Td00001aa024214_T001,0.775898134854649,0.0117358222177604,1.93048647810397,NS,OG0005340,Trip22,153
Td00001aa024218_T002,-0.103660200316013,0.346650841553738,0.460107741140383,NS,OG0009305,Trip22,1413
Td00001aa024225_T002,-1.41384332698863,3.42654662641842e-8,7.46514335418412,Down,OG0021785,Trip22,3010
Td00001aa024231_T001,0.701935668175573,1.00254538809835e-10,9.99889595650883,NS,OG0009307,Trip22,178
Td00001aa024245_T002,-0.334423042336498,0.00121837352475425,2.91421954678467,NS,OG0007038,Trip22,2124
Td00001aa024252_T001,-0.178798159001691,0.0989351239768764,1.00464949767225,NS,OG0005343,Trip22,1645
Td00001aa024260_T004,-0.353552778549182,1.0671683710944e-8,7.97176705492558,NS,OG0004128,Trip22,2183
Td00001aa024264_T001,-0.0281185261850157,0.577717049376584,0.238284815527809,NS,OG0009317,Trip22,1169
Td00001aa024292_T003,-1.83534547713993,0.00125217205844207,2.90233599149469,Down,OG0014852,Trip22,3037
Td00001aa024299_T001,-0.279200819242498,3.1260077037371e-4,3.50500995603968,NS,OG0023175,Trip22,1968
Td00001aa024301_T002,-0.437588413080605,4.2985819344421e-7,6.36667479084338,NS,OG0012064,Trip22,2373
Td00001aa024312_T004,0.117028758792981,0.993928083125541,0.00264503837095664,NS,OG0019084,Trip22,765
Td00001aa024314_T001,-0.206106605993343,0.0038129329677286,2.41874082965984,NS,OG0000500,Trip22,1748
Td00001aa024340_T001,-0.558914549265375,7.08208075974799e-10,9.14983912511915,NS,OG0005361,Trip22,2579
Td00001aa024352_T004,-0.460699129962135,0.00432008203266776,2.36450800642659,NS,OG0002784,Trip22,2415
Td00001aa024366_T002,-0.413121623888593,0.0182409762090134,1.73895192308859,NS,OG0022035,Trip22,2320
Td00001aa024374_T002,-0.213230205151867,0.105685787177707,0.975983413499797,NS,OG0024309,Trip22,1765
Td00001aa024375_T001,0.120917332025552,1,4.8216373327664404e-17,NS,OG0000926,Trip22,756
Td00001aa024379_T002,2.57830625764065,4.831775934859e-17,16.3158932135654,Up,OG0012053,Trip22,18
Td00001aa024383_T002,-0.36445933213743,0.0122821890427838,1.91072422240687,NS,OG0009329,Trip22,2210
Td00001aa024392_T003,-0.675532806464644,0.00304194640342742,2.51684844212417,NS,OG0017553,Trip22,2718
Td00001aa024418_T003,0.978074124755938,0.0452773804283753,1.34411870766809,NS,OG0000301,Trip22,107
Td00001aa024423_T001,0.499154307027442,0.0341773189236339,1.46626200897457,NS,OG0000301,Trip22,264
Td00001aa024432_T005,-0.563090786691806,4.7165948255214e-4,3.32637142979587,NS,OG0004141,Trip22,2586
Td00001aa024435_T002,0.0562380093431715,0.711645844086214,0.147736082521273,NS,OG0007054,Trip22,918
Td00001aa024440_T001,0.183188764909498,0.0287980808149866,1.54063645388082,NS,OG0003353,Trip22,643
Td00001aa024461_T003,0.0243248316992021,0.522640014546069,0.281797342730999,NS,OG0019854,Trip22,1015
Td00001aa024462_T001,-0.306910158204262,0.321169293555131,0.4932659835585,NS,OG0023172,Trip22,2044
Td00001aa024464_T006,-0.059679436186706,0.840224246236083,0.0756047902407727,NS,OG0019666,Trip22,1266
Td00001aa024475_T001,-0.198413952287831,0.38140100947647,0.41861816181576,NS,OG0014856,Trip22,1726
Td00001aa024476_T001,-0.520875704701098,0.00966600895477067,2.01475280685846,NS,OG0000017,Trip22,2522
Td00001aa024497_T001,0.331027774638305,0.00794478681555723,2.09991775183222,NS,NA,Trip22,413
Td00001aa024515_T001,-0.704511788874904,1.21331646321467e-7,6.91602590951872,NS,OG0020263,Trip22,2733
Td00001aa024523_T001,-0.125866584173745,0.510065125890361,0.292374368982307,NS,OG0050333,Trip22,1480
Td00001aa024551_T001,-0.532510449289344,0.140455131402176,0.852462389613416,NS,OG0023022,Trip22,2533
Td00001aa024595_T001,-0.477605915705193,0.138302504377084,0.859169955629658,NS,OG0005372,Trip22,2449
Td00001aa024618_T003,0.655740716817479,0.78218868005516,0.106688473509372,NS,OG0020553,Trip22,191
Td00001aa024620_T001,-1.07295070710007,1.3331882165461e-5,4.87510853352908,Down,OG0001479,Trip22,2923
Td00001aa024647_T002,0.369995787498426,0.0272467274264686,1.56468565287269,NS,OG0003359,Trip22,373
Td00001aa024655_T001,-0.110570273910493,0.969352664421802,0.0135181916303179,NS,OG0005374,Trip22,1436
Td00001aa024666_T001,-0.263600150814249,0.0831751999167581,1.08000614660413,NS,OG0012079,Trip22,1925
Td00001aa024674_T003,0.78896783584454,2.25969289856638e-7,6.64595057922451,NS,OG0012082,Trip22,149
Td00001aa024697_T001,-0.0382805134245927,0.996452077157966,0.0015435831916122,NS,OG0009357,Trip22,1207
Td00001aa024701_T003,0.111326354716594,0.935828763701318,0.0288036104317384,NS,OG0009358,Trip22,773
Td00001aa024729_T001,0.258844209281342,0.0246600252203064,1.60800648357831,NS,OG0012092,Trip22,516
Td00001aa024734_T004,1.30403470508822,7.70353670481687e-13,12.1133098438212,Up,OG0000289,Trip22,67
Td00001aa024742_T001,-0.127410203092125,0.196875764377103,0.705807742699398,NS,OG0012094,Trip22,1484
Td00001aa024749_T003,-0.954003576082947,9.3208684428425e-4,3.03054362172719,NS,OG0009363,Trip22,2893
Td00001aa024753_T001,-0.640575296302279,6.7759709554081104e-06,5.16902846423771,NS,OG0009364,Trip22,2683
Td00001aa024769_T001,-1.28244500400089,0.180703135822345,0.743034310867269,NS,OG0009368,Trip22,2981
Td00001aa024773_T001,0.260994172600437,0.363366152497981,0.439655529609089,NS,OG0024316,Trip22,512
Td00001aa024779_T002,-0.0368454757651646,0.999820366592682,7.80208053451888e-5,NS,OG0017576,Trip22,1205
Td00001aa024781_T002,-0.0746816880316597,0.96497808959758,0.0154825474592072,NS,OG0005383,Trip22,1328
Td00001aa024805_T002,-1.82130126740379,6.36704290550357e-7,6.19606222355211,Down,OG0000047,Trip22,3036
Td00001aa024819_T002,-0.273614268169984,0.00180800437812264,2.74280052220568,NS,OG0009375,Trip22,1953
Td00001aa024831_T002,-0.0906114743494387,0.814033992460784,0.0893574594475201,NS,OG0001719,Trip22,1377
Td00001aa024836_T002,-0.216740097535679,7.68442022756822e-7,6.1143888934819,NS,OG0007098,Trip22,1779
Td00001aa024849_T003,0.216930189763707,0.0204476069293673,1.68935751201776,NS,OG0007099,Trip22,587
Td00001aa024852_T001,0.204196529180111,0.409169039236001,0.388097235657978,NS,OG0000942,Trip22,602
Td00001aa024862_T001,-0.122206269771571,0.0977571538972418,1.00985145097136,NS,OG0005389,Trip22,1467
Td00001aa024864_T002,-0.319092093067839,0.00140611283891137,2.8519798262933,NS,OG0007101,Trip22,2075
Td00001aa024866_T004,-0.788588677018224,3.80583329656928e-7,6.41955023863587,NS,OG0007103,Trip22,2802
Td00001aa024867_T001,-0.707457887664842,6.36245988741468e-6,5.19637494268731,NS,OG0015602,Trip22,2735
Td00001aa024870_T002,0.685576969851037,2.8618797772687797e-12,11.54334861417,NS,OG0004164,Trip22,186
Td00001aa024871_T001,-1.1537061985301,3.59688333387895e-7,6.44407364844068,Down,OG0007104,Trip22,2952
Td00001aa024876_T001,-0.0968468190177002,0.520257172125971,0.283781924007709,NS,OG0001055,Trip22,1391
Td00001aa024896_T001,0.8090440796283,2.9282866488975e-4,3.53338641260643,NS,OG0007107,Trip22,142
Td00001aa024935_T004,-0.880140555798547,9.80850722444409e-10,9.00839708370236,NS,OG0019881,Trip22,2854
Td00001aa024936_T001,-1.57414404799219,5.8168243639566e-4,3.23531404930392,Down,OG0001655,Trip22,3022
Td00001aa024937_T005,-1.2779321332694,6.35386587755674e-5,4.19696195684469,Down,NA,Trip22,2979
Td00001aa024939_T002,0.0605660134944056,0.834586362872814,0.0785287159308913,NS,OG0021255,Trip22,908
Td00001aa024952_T002,-1.53205870668632,3.01649379832307e-13,12.5204975632224,Down,OG0001322,Trip22,3018
Td00001aa024953_T003,-0.567946368844952,0.00186004429712988,2.73047671289499,NS,OG0000646,Trip22,2598
Td00001aa024956_T001,-0.161877668476579,0.81597132359671,0.0883251037737712,NS,OG0020555,Trip22,1588
Td00001aa024970_T001,-0.275366023925266,8.65389147413955e-5,4.06278855546014,NS,OG0007112,Trip22,1955
Td00001aa024975_T002,0.293090549072788,0.00523326747238742,2.28122706789489,NS,OG0015605,Trip22,466
Td00001aa024999_T001,-0.348931836542249,0.00850992484024273,2.0700742755925,NS,OG0010125,Trip22,2157
Td00001aa025002_T003,0.0234214680815466,0.0515323907264773,1.28791970898018,NS,OG0019883,Trip22,1018
Td00001aa025005_T004,-0.351469014390386,0.0150692976876186,1.82190698773177,NS,OG0000762,Trip22,2172
Td00001aa025006_T001,0.0198661700392413,0.229149081947364,0.639881878353703,NS,OG0004509,Trip22,1034
Td00001aa025008_T004,1.36952266483909,2.02868949098842e-6,5.69278442052208,Up,OG0000355,Trip22,62
Td00001aa025019_T001,-0.36914358483186,0.00132308564555903,2.87841204229035,NS,OG0012127,Trip22,2221
Td00001aa025021_T003,-0.738180009374002,2.78548498284275e-7,6.55509917857453,NS,OG0022616,Trip22,2768
Td00001aa025035_T001,-1.18039530111002,0.00224392023853789,2.64899258439382,Down,OG0014928,Trip22,2961
Td00001aa025037_T001,-0.301932469754551,0.132221818844223,0.878696872976172,NS,OG0012130,Trip22,2032
Td00001aa025038_T001,-0.327032425200913,0.00105943247696003,2.97492671787546,NS,OG0012131,Trip22,2101
Td00001aa025078_T002,-1.67902435142364,5.4207827666093e-4,3.26593799636323,Down,OG0014932,Trip22,3031
Td00001aa025105_T002,-0.229567719719176,0.480281861215704,0.318503815032249,NS,OG0012141,Trip22,1824
Td00001aa025123_T001,-1.18281615748417,1.6720158429483e-11,10.7767596117819,Down,OG0000017,Trip22,2962
Td00001aa025134_T001,0.42534509096148,0.0118872248631489,1.92491952194088,NS,OG0025315,Trip22,313
Td00001aa025144_T001,-0.0198078343114095,0.995891184214792,0.00178811205500356,NS,OG0000538,Trip22,1142
Td00001aa025166_T001,0.137778842898901,0.0136060823067944,1.86626690620519,NS,OG0022096,Trip22,715
Td00001aa025171_T003,-1.35957184843138,5.996774440249369e-13,12.222082286196,Down,OG0005405,Trip22,3001
Td00001aa025176_T003,0.0377182199844981,0.307381945516882,0.512321644945128,NS,OG0009410,Trip22,978
Td00001aa025196_T001,-0.221923351000634,0.223137158202294,0.651428102246545,NS,OG0021815,Trip22,1794
Td00001aa025199_T002,-0.0408255357713934,0.864420957545859,0.0632747123623899,NS,OG0017608,Trip22,1219
Td00001aa025280_T003,-0.194010256470493,0.625050860758716,0.204084642418881,NS,OG0012430,Trip22,1702
Td00001aa025298_T001,0.135246941439386,0.997148437623536,0.00124018688159954,NS,OG0017614,Trip22,719
Td00001aa025313_T003,0.222401720017571,0.00265164140383256,2.57648520834676,NS,OG0017616,Trip22,578
Td00001aa025335_T003,-0.279793131162718,2.54436074038287e-5,4.59442131423001,NS,OG0017618,Trip22,1971
Td00001aa025342_T001,-0.758991999018075,1.1221207562075e-4,3.94996040428072,NS,OG0023522,Trip22,2784
Td00001aa025357_T001,-0.566802163720805,6.9863302233019e-4,3.15575089038913,NS,OG0012165,Trip22,2596
Td00001aa025382_T001,0.279957993439062,0.998995952613063,4.3627129491225e-4,NS,OG0007144,Trip22,481
Td00001aa025386_T002,0.165366121570311,0.552160745900486,0.257934471374367,NS,OG0001659,Trip22,676
Td00001aa025395_T003,0.0593529709959553,0.996413445202219,0.00156042090095077,NS,OG0009429,Trip22,911
Td00001aa025408_T003,0.391785071676735,0.0631444695333692,1.19966468083817,NS,OG0012175,Trip22,349
Td00001aa025431_T001,0.114529379252946,0.0731678097147658,1.135679945418,NS,OG0005414,Trip22,770
Td00001aa025485_T001,-0.588868711466828,1.16048980962064e-6,5.93535866877545,NS,OG0009438,Trip22,2619
Td00001aa025490_T001,0.1942164742174,0.00969334575845543,2.01352629584506,NS,OG0002396,Trip22,622
Td00001aa025492_T002,0.913649790784105,2.78397878333848e-5,4.55533407880075,NS,OG0012185,Trip22,121
Td00001aa025513_T002,-0.2021368169343,0.499427062088497,0.301527928550002,NS,OG0019921,Trip22,1741
Td00001aa025521_T001,-0.220955287311765,0.156320055695964,0.805985298888574,NS,OG0000012,Trip22,1792
Td00001aa025537_T001,0.267295767174805,1.05831883203263e-6,5.97538347584256,NS,OG0005424,Trip22,506
Td00001aa025542_T003,0.147197799659671,0.106383142153882,0.973127186416836,NS,OG0022227,Trip22,702
Td00001aa025555_T001,-0.0582420430164704,0.970617601213954,0.0129518374378099,NS,OG0021828,Trip22,1261
Td00001aa025562_T002,-0.20235018734099,0.599400041404752,0.222283231390617,NS,OG0004186,Trip22,1743
Td00001aa025563_T002,-0.173156383167891,0.885063363852683,0.0530256359841091,NS,OG0021829,Trip22,1635
Td00001aa025575_T001,0.0122379848110284,0.947201290221982,0.0235577190503094,NS,OG0003058,Trip22,1054
Td00001aa025588_T001,-0.323945584806188,0.00230396552710372,2.63752402329598,NS,OG0023527,Trip22,2095
Td00001aa025590_T002,0.487129854679536,0.737445862666302,0.13226985658137,NS,OG0000648,Trip22,274
Td00001aa025591_T001,-0.186948919422057,5.30775608828042e-5,4.27508904284373,NS,OG0012559,Trip22,1670
Td00001aa025602_T002,-0.297724941571197,2.16966267577438e-5,4.66360778202127,NS,OG0012198,Trip22,2022
Td00001aa025603_T001,-0.0498614845304107,0.997427472245543,0.00111867413616972,NS,OG0009450,Trip22,1240
Td00001aa025609_T002,-0.44400760839034,0.0263344376423802,1.57947595133038,NS,OG0014976,Trip22,2385
Td00001aa025610_T006,0.764267027102604,0.454084831767993,0.342863005012672,NS,OG0023205,Trip22,159
Td00001aa025615_T001,0.34193067347445,0.963865778784012,0.0159834387028801,NS,OG0023778,Trip22,400
Td00001aa025630_T001,-0.411376791609109,0.0378309104399752,1.42215320683574,NS,OG0017636,Trip22,2316
Td00001aa025654_T001,-0.132325201317096,0.848431642967799,0.0713831424774506,NS,OG0014980,Trip22,1501
Td00001aa025663_T001,-0.147859823993445,0.343677884058081,0.463848414154803,NS,OG0012206,Trip22,1551
Td00001aa025687_T001,-0.217110899574613,1.30725367361621e-7,6.88364012905156,NS,OG0005432,Trip22,1780
Td00001aa025700_T002,0.066966716327002,0.966256634507086,0.0149075111125056,NS,OG0012210,Trip22,889
Td00001aa025719_T001,0.328070765796707,0.0304173786822389,1.51687821542738,NS,OG0009461,Trip22,417
Td00001aa025725_T001,-0.0887131949829402,0.896280230402905,0.047556182871419,NS,OG0012213,Trip22,1374
Td00001aa025733_T001,-0.181201119722717,0.53269418374523,0.273522045060753,NS,OG0007162,Trip22,1653
Td00001aa025737_T001,0.247362494181771,0.318774462052418,0.496516478474067,NS,OG0001058,Trip22,529
Td00001aa025741_T001,-0.107347282868975,0.904529549714563,0.0435772407794559,NS,OG0017649,Trip22,1429
Td00001aa025749_T001,-0.113709122420334,0.96977415354771,0.0133293948969112,NS,OG0015974,Trip22,1451
Td00001aa025755_T001,-0.280365531173826,0.0886902076919524,1.05212432808389,NS,OG0009465,Trip22,1973
Td00001aa025764_T003,0.170386226696404,0.457669330110491,0.339448190063555,NS,OG0003382,Trip22,669
Td00001aa025774_T001,-0.511400981239061,8.2024466344164e-4,3.08605658647728,NS,OG0019941,Trip22,2504
Td00001aa025783_T001,-0.822053581188756,1.083914266948e-5,4.96500506730304,NS,OG0019942,Trip22,2822
Td00001aa025807_T003,-0.573023629333614,2.5594785924313e-9,8.59184849855282,NS,OG0013671,Trip22,2603
Td00001aa025809_T002,0.0930355005930652,0.598851741026018,0.22268068349379,NS,OG0013356,Trip22,823
Td00001aa025810_T001,-0.231845314045143,3.06893478354899e-5,4.51301234045242,NS,OG0002111,Trip22,1830
Td00001aa025818_T003,0.0863606806514891,0.459054211880218,0.338136023547333,NS,OG0000286,Trip22,843
Td00001aa025845_T001,-0.608700220647476,5.00836622595882e-8,7.30030392179088,NS,OG0000854,Trip22,2640
Td00001aa025901_T001,-0.37959294051947,4.1654182878352e-4,3.38034138057717,NS,OG0001661,Trip22,2253
Td00001aa025911_T005,0.0249571572265549,0.783258326815428,0.10609497943921,NS,OG0024610,Trip22,1010
Td00001aa025961_T001,-0.424467827700167,0.100924610149729,0.996002919501484,NS,OG0018454,Trip22,2342
Td00001aa026000_T001,1.46702947010416,7.59087319130562e-5,4.11970826358363,Up,OG0000316,Trip22,59
Td00001aa026021_T003,0.142640833510263,0.635740301997635,0.196720256116528,NS,NA,Trip22,709
Td00001aa026028_T001,-0.863985469091092,8.73795277087597e-10,9.0585903070061,NS,OG0015984,Trip22,2847
Td00001aa026044_T001,-0.33173167693008,0.0663452632561973,1.17819007830262,NS,OG0023719,Trip22,2118
Td00001aa026056_T001,-0.397941276565308,0.00147951389042882,2.82988095310675,NS,OG0022733,Trip22,2289
Td00001aa026059_T002,-0.54303603228668,5.82585190259129e-8,7.23464055965083,NS,OG0020322,Trip22,2550
Td00001aa026116_T001,-0.406474182732631,0.584950900129912,0.232880586392281,NS,OG0019390,Trip22,2305
Td00001aa026124_T002,1.11640144019765,8.50576936553517e-5,4.07028639738421,Up,OG0021328,Trip22,92
Td00001aa026130_T001,0.90608336878485,7.19192124929309e-8,7.1431550767232,NS,OG0010081,Trip22,122
Td00001aa026163_T002,0.0922763672676157,0.283068991476017,0.548107702406131,NS,OG0000708,Trip22,826
Td00001aa026164_T002,0.117921561728816,0.269667157886824,0.569171942004759,NS,OG0021517,Trip22,764
Td00001aa026165_T001,-0.319182807368051,0.0764566067055447,1.11658498073184,NS,OG0022075,Trip22,2076
Td00001aa026214_T002,0.26995203030646,0.0098293647179265,2.00747455016528,NS,OG0018121,Trip22,501
Td00001aa026237_T003,-0.378653747347237,5.0501429946721e-4,3.29669632466989,NS,OG0008607,Trip22,2250
Td00001aa026240_T001,0.068274016877018,0.960856028177779,0.0173416808559853,NS,OG0022612,Trip22,886
Td00001aa026300_T001,-0.351818021705153,8.50775294724925e-6,5.07018512986524,NS,OG0019393,Trip22,2174
Td00001aa026303_T002,0.0532341435473408,0.901956874321734,0.0448142270831661,NS,OG0012815,Trip22,929
Td00001aa026315_T006,-0.450051160787349,1.28422839978212e-5,4.891357730205,NS,OG0015539,Trip22,2397
Td00001aa026321_T002,-0.334890585487064,0.0269749923508582,1.5690386697954,NS,OG0010066,Trip22,2125
Td00001aa026362_T002,0.330682844404122,0.705786564233795,0.151326613381352,NS,OG0003555,Trip22,416
Td00001aa026367_T001,-0.24099497662638,0.00373825315820077,2.42733129110947,NS,OG0017023,Trip22,1863
Td00001aa026374_T002,-1.292524526793,0.0892207514942705,1.04953412307557,NS,OG0015533,Trip22,2984
Td00001aa026379_T001,-0.347500040753379,2.3885446427589e-4,3.62186663718462,NS,OG0010060,Trip22,2154
Td00001aa026391_T003,-0.489275055238767,0.0774133466941018,1.11118415694116,NS,OG0010719,Trip22,2466
Td00001aa026392_T002,0.285814345705299,0.00247070022501807,2.60717994521641,NS,OG0020873,Trip22,473
Td00001aa026395_T002,-0.774132125829245,1.0167477994608e-4,3.99278675886244,NS,OG0007678,Trip22,2793
Td00001aa026407_T001,-0.167058861963767,0.383355902707088,0.416397845324453,NS,OG0015523,Trip22,1606
Td00001aa026412_T001,-1.17167743580487,2.279601921702e-8,7.64214098558827,Down,OG0009593,Trip22,2958
Td00001aa026443_T002,1.47801167611265,3.4350489274425e-14,13.4640670726461,Up,OG0023941,Trip22,57
Td00001aa026454_T001,-0.858399567565819,5.701309485381e-4,3.24402538345735,NS,OG0018134,Trip22,2843
Td00001aa026461_T001,-0.158498703162517,0.685348463532465,0.164088556522699,NS,OG0000338,Trip22,1580
Td00001aa026479_T002,-0.239684144991154,1.1907375684193e-4,3.9241839439294,NS,OG0018842,Trip22,1857
Td00001aa026480_T001,9.7298292313054e-4,0.997119528382937,0.00125277809189093,NS,NA,Trip22,1086
Td00001aa026554_T001,-1.2058148381928,0.00171945285421416,2.7646097276264,Down,OG0020328,Trip22,2964
Td00001aa026564_T001,0.447867466657385,0.0308940029597663,1.51012581618201,NS,OG0050505,Trip22,298
Td00001aa026579_T001,-0.911717886395885,1.38865341356672e-6,5.85740613392957,NS,OG0019653,Trip22,2877
Td00001aa026590_T004,3.31048923636263,3.35307476042791e-22,21.4745567633981,Up,OG0016454,Trip22,9
Td00001aa026612_T001,0.196018374105743,0.495088938477289,0.305316776782918,NS,OG0022236,Trip22,619
Td00001aa026621_T001,0.0495396410112052,0.324278846634768,0.489081380310758,NS,OG0010294,Trip22,946
Td00001aa026630_T001,-1.29047061738537,9.3645133739031e-7,6.02851478577616,Down,OG0002556,Trip22,2983
Td00001aa026639_T002,0.415310185944518,0.914370591231056,0.0388777505386964,NS,OG0000316,Trip22,329
Td00001aa026669_T001,-0.650102974513406,1.36515858803425e-5,4.86481689447851,NS,OG0023232,Trip22,2694
Td00001aa026683_T002,-0.10138951196122,0.652099213703968,0.185686323461048,NS,NA,Trip22,1407
Td00001aa026709_T002,0.0980682313706781,0.963682797090249,0.0160658936315122,NS,OG0020571,Trip22,804
Td00001aa026728_T002,-0.253349294090667,0.780413524997262,0.10767521264915,NS,OG0019947,Trip22,1901
Td00001aa026761_T001,-0.229497230726698,0.127159790964422,0.895650194685173,NS,OG0014995,Trip22,1823
Td00001aa026764_T001,0.0958460708784625,0.99999526777591,2.05518367198796e-6,NS,OG0013356,Trip22,813
Td00001aa026772_T002,0.0902263552049374,0.357884372444353,0.44625726531316,NS,OG0000945,Trip22,832
Td00001aa026785_T001,-0.319947000149277,0.179491564073159,0.7459559580192,NS,OG0017656,Trip22,2079
Td00001aa026788_T002,-0.834161895189468,8.35773072553292e-8,7.07791162533155,NS,OG0017654,Trip22,2828
Td00001aa026789_T003,0.182461207945395,0.0375598866713799,1.42527572679114,NS,OG0003382,Trip22,647
Td00001aa026828_T001,-0.393262426363859,9.76426077383068e-5,4.01036063040977,NS,OG0012213,Trip22,2280
Td00001aa026835_T001,-0.85428942940633,8.66722354395484e-7,6.06212000202227,NS,OG0009460,Trip22,2839
Td00001aa026838_T004,-0.0352514157931645,0.886610202548092,0.0522672754223784,NS,OG0012210,Trip22,1199
Td00001aa026841_T001,-0.307851328668285,0.0182488550885278,1.73876437747228,NS,OG0009458,Trip22,2046
Td00001aa026843_T001,-1.34901596901358,1.10425540499193e-8,7.95693046632592,Down,OG0012209,Trip22,2998
Td00001aa026846_T001,-0.0668731464059948,0.902289230893417,0.0446542260430399,NS,NA,Trip22,1291
Td00001aa026874_T001,-0.84085837704181,3.32530663030582e-8,7.47816830172634,NS,OG0009457,Trip22,2833
Td00001aa026899_T001,0.0205684054169521,0.986145466815134,0.00605901733529622,NS,OG0009450,Trip22,1030
Td00001aa026920_T001,-0.505106304810009,0.868949047404608,0.061005688545324,NS,OG0007158,Trip22,2494
Td00001aa026923_T001,-0.00668452081905469,0.788988821830674,0.102929149707747,NS,OG0000648,Trip22,1108
Td00001aa026934_T001,0.0622518295599741,0.380351164433366,0.419815249827757,NS,OG0003058,Trip22,904
Td00001aa026936_T006,0.268406693454488,0.839584248885346,0.0759357176436448,NS,OG0024603,Trip22,504
Td00001aa026945_T002,0.226896556809089,0.65506265461753,0.183717159163458,NS,OG0004186,Trip22,570
Td00001aa026949_T003,-0.225204717708968,2.3353936310375e-4,3.63163990851127,NS,OG0019078,Trip22,1805
Td00001aa026950_T002,-0.286614821527606,0.0423329937980777,1.37332101704432,NS,OG0023526,Trip22,1988
Td00001aa026977_T001,0.309066358120773,0.99135288807113,0.00377172385824531,NS,OG0020563,Trip22,446
Td00001aa026979_T002,0.985841594622935,3.81087454582026e-5,4.41897534798847,NS,OG0008114,Trip22,106
Td00001aa026996_T003,0.0930346702378838,0.21899082026291,0.659574089692852,NS,OG0002396,Trip22,824
Td00001aa026999_T001,-0.199480571541024,0.81293581180559,0.0899437442941892,NS,OG0007154,Trip22,1730
Td00001aa027000_T001,-0.214663849664595,0.2615261016118,0.582484959874065,NS,OG0009438,Trip22,1775
Td00001aa027028_T002,2.18723137671358,9.88441006239966e-23,22.0050492458536,Up,OG0014966,Trip22,28
Td00001aa027048_T003,0.223639739772338,0.594284593635966,0.226005528341174,NS,OG0012175,Trip22,576
Td00001aa027056_T001,0.209992908685357,0.220189385100873,0.657203621346259,NS,OG0009429,Trip22,597
Td00001aa027076_T001,-0.512312066468348,7.0411722818467e-4,3.15235502933037,NS,OG0012165,Trip22,2507
Td00001aa027078_T001,-0.196172444744129,0.216632020433971,0.664277349788333,NS,OG0009427,Trip22,1713
Td00001aa027091_T001,0.963459763714991,1.9519492673107702e-15,14.7095314741761,NS,OG0002101,Trip22,111
Td00001aa027099_T001,1.21802523080235,7.21236581511945e-7,6.1419222537385,Up,OG0025930,Trip22,77
Td00001aa027148_T005,-0.308240724117094,3.6958382179328e-4,3.43228704789479,NS,OG0001658,Trip22,2047
Td00001aa027155_T001,-0.710340196997782,8.80574342800147e-7,6.05523397268372,NS,OG0005405,Trip22,2737
Td00001aa027156_T001,-0.0696659961420484,0.929289236619068,0.0318490929845567,NS,OG0023195,Trip22,1306
Td00001aa027184_T001,0.388541557644282,0.0591321864468246,1.22817606241413,NS,OG0000538,Trip22,352
Td00001aa027215_T001,-0.250907635166044,0.0377997892709346,1.42251062129308,NS,OG0003369,Trip22,1891
Td00001aa027233_T003,-0.538416556144738,5.5466441607030994e-12,11.2559696949469,NS,OG0009403,Trip22,2545
Td00001aa027253_T001,0.108443089317693,0.142439139431016,0.846370658849863,NS,OG0001187,Trip22,779
Td00001aa027277_T001,-0.454582048977536,0.36533533442116,0.437308321760124,NS,OG0023519,Trip22,2405
Td00001aa027294_T001,-0.213497199941769,0.00697415301359017,2.15650852839267,NS,OG0004509,Trip22,1768
Td00001aa027311_T001,0.160111951606858,0.220583524178284,0.656426929002236,NS,OG0015605,Trip22,688
Td00001aa027315_T001,-0.291550187847408,8.41482676949012e-5,4.07495482013129,NS,OG0007112,Trip22,2005
Td00001aa027330_T001,-2.88408534585679,3.78995941466561e-20,19.421365440713,Down,OG0001322,Trip22,3053
Td00001aa027352_T001,-0.244206533494486,0.0377979328418329,1.42253195095467,NS,NA,Trip22,1873
Td00001aa027354_T001,0.0872082109005935,0.59419166429079,0.226073445056598,NS,OG0012112,Trip22,840
Td00001aa027362_T003,-0.231006779146052,0.138690997218316,0.857951729159619,NS,OG0017589,Trip22,1828
Td00001aa027364_T001,-0.549092306776635,1.63860986104647e-5,4.7855244359131,NS,OG0014914,Trip22,2563
