"gene_td","gene_zm","log2FC_protein","log2FC_RNA","padj_RNA","DAP","DEG","highlight"
"Td00001aa004275","Zm00001eb247310",-0.373982477047682,-0.870110210064286,0.144524226517076,"NS","NS","NS"
"Td00001aa004277","Zm00001eb247190",0.148377125997518,-0.403157936927522,0.52642266004369,"NS","NS","NS"
"Td00001aa004295","Zm00001eb247000",2.72312156542709,-0.557840843282631,0.538335892781443,"Up","NS","NS"
"Td00001aa004305","Zm00001eb246850",0.000281790138040955,-0.37063031392403,0.522018335243736,"NS","NS","NS"
"Td00001aa004315","Zm00001eb246750",-0.453341289893241,-0.630404617914805,0.331568847473102,"NS","NS","NS"
"Td00001aa004318","Zm00001eb246720",-0.192117042123204,0.412186085785514,0.480809836494397,"NS","NS","NS"
"Td00001aa004331","Zm00001eb246620",0.257906341980269,-0.0465390880529996,0.962836735489336,"NS","NS","NS"
"Td00001aa004340","Zm00001eb246530",0.48126008627836,0.390897218194847,0.618905217598005,"NS","NS","NS"
"Td00001aa004346","Zm00001eb246450",0.0341006728400735,0.529866411682384,0.337614418085173,"NS","NS","NS"
"Td00001aa004356","Zm00001eb246350",0.141610889802204,0.478182266106789,0.450337464910875,"NS","NS","NS"
"Td00001aa004358","Zm00001eb246330",-0.070859699969474,0.614824573409686,0.139627020848366,"NS","NS","NS"
"Td00001aa004363","Zm00001eb246270",-0.239577076658472,0.424309685672495,0.403032977698547,"NS","NS","NS"
"Td00001aa004380","Zm00001eb246090",0.101198130419795,0.0678089254868098,0.921792143091106,"NS","NS","NS"
"Td00001aa004381","Zm00001eb246080",0.132631497608945,-0.421920045690995,0.562693540016552,"NS","NS","NS"
"Td00001aa004406","Zm00001eb245740",0.256152730036874,0.114537104251167,0.872564925544399,"NS","NS","NS"
"Td00001aa004413","Zm00001eb245640",-0.746314343327565,0.513267782440357,0.421421089694384,"NS","NS","NS"
"Td00001aa004459","Zm00001eb245250",-0.088208224737071,-0.133527649689748,0.907002977413416,"NS","NS","NS"
"Td00001aa004461","Zm00001eb245230",0.382086554634285,-0.801214997778413,0.451767278296627,"NS","NS","NS"
"Td00001aa004518","Zm00001eb244860",-0.729682744519975,0.312886960797448,0.649413329367204,"NS","NS","NS"
"Td00001aa004575","Zm00001eb244170",0.41894689911694,-0.868357438491045,0.605334257205102,"NS","NS","NS"
"Td00001aa004618","Zm00001eb243810",-0.269203140276503,-0.0942847557176655,0.920247173365119,"NS","NS","NS"
"Td00001aa004630","Zm00001eb243600",-0.355653500977341,0.198671953581873,0.766899584612209,"NS","NS","NS"
"Td00001aa004632","Zm00001eb243590",0.551750410069529,0.120870467331221,0.910337073345565,"NS","NS","NS"
"Td00001aa004645","Zm00001eb243460",-0.139386857232825,-1.44264603559841,0.0146177394630945,"NS","Down","NS"
"Td00001aa004647","Zm00001eb243440",0.219696007331631,0.735472771198496,0.216292338346128,"NS","NS","NS"
"Td00001aa004670","Zm00001eb181690",0.534670720160163,1.10708299465051,0.00739352181235879,"NS","Up","NS"
"Td00001aa004680","Zm00001eb243040",-1.60377229718401,-0.44635701101598,0.373734103912848,"Down","NS","NS"
"Td00001aa004682","Zm00001eb243010",-0.666280265183153,0.439749764764254,0.521178485531954,"NS","NS","NS"
"Td00001aa004700","Zm00001eb242800",0.770944249844997,0.332720221803292,NA,"NS","NS","NS"
"Td00001aa004701","Zm00001eb242790",-0.242634544967594,0.104805180470062,0.910852230735016,"NS","NS","NS"
"Td00001aa004721","Zm00001eb242610",1.49443655442176,0.646115826347617,0.507404056937935,"Up","NS","NS"
"Td00001aa004731","Zm00001eb242440",-0.199248785720327,0.229966923479112,0.766634040845588,"NS","NS","NS"
"Td00001aa004735","Zm00001eb242380",-0.307466986370713,-0.338225187011526,0.691312536823429,"NS","NS","NS"
"Td00001aa004745","Zm00001eb242260",0.549298138926807,0.409283968951754,0.501022993509032,"NS","NS","NS"
"Td00001aa004757","Zm00001eb242100",-0.240494708305026,0.503392433194887,0.243774880069275,"NS","NS","NS"
"Td00001aa004786","Zm00001eb241810",0.517573998132518,0.634640425255874,0.161648107412922,"NS","NS","NS"
"Td00001aa004794","Zm00001eb241690",0.065153159774635,0.261299860371191,0.726409485819248,"NS","NS","NS"
"Td00001aa004811","Zm00001eb241500",-0.148901845692065,0.31246889702867,0.561699146355646,"NS","NS","NS"
"Td00001aa004866","Zm00001eb240720",0.151428892200849,-0.0641605589405362,0.931187121236958,"NS","NS","NS"
"Td00001aa004869","Zm00001eb240700",0.950765859192958,2.06191703947934,1.12492883039532e-07,"NS","Up","NS"
"Td00001aa004886","Zm00001eb240440",0.0823337548360095,1.43200968713672,6.04924949875098e-05,"NS","Up","NS"
"Td00001aa004913","Zm00001eb240160",0.033102142733176,0.570893560629396,0.182823233172277,"NS","NS","NS"
"Td00001aa004916","Zm00001eb240130",0.339097537191498,0.365223676926429,0.570576990800261,"NS","NS","NS"
"Td00001aa004922","Zm00001eb240090",0.135227444893004,-0.476000950311654,0.374268690261968,"NS","NS","NS"
"Td00001aa004930","Zm00001eb240020",0.0382892324918765,-0.172050221471565,0.788835050217274,"NS","NS","NS"
"Td00001aa004939","Zm00001eb239890",-0.107019327083001,0.28003072711037,0.690510193450399,"NS","NS","NS"
"Td00001aa004942","Zm00001eb239790",-0.0791563040311593,0.358789486075958,0.560873625771814,"NS","NS","NS"
"Td00001aa004962","Zm00001eb239520",-0.33379562842711,0.0048346663586418,0.995435929510638,"NS","NS","NS"
"Td00001aa004979","Zm00001eb239300",0.213001949164072,0.412243294821457,0.41104759251877,"NS","NS","NS"
"Td00001aa005001","Zm00001eb238670",0.0849311049229955,0.302833593202038,0.619239027623679,"NS","NS","NS"
"Td00001aa005018","Zm00001eb238460",-0.208114341100807,0.325437678139652,0.848878308906913,"NS","NS","NS"
"Td00001aa005088","Zm00001eb237750",-0.160310311607912,-0.760731725873998,0.143971212075923,"NS","NS","NS"
"Td00001aa005106","Zm00001eb237500",-0.17591918536751,-0.419706976813434,0.661157214348067,"NS","NS","NS"
"Td00001aa005115","Zm00001eb237390",-0.101064859838061,-0.783408142943572,0.341963139309821,"NS","NS","NS"
"Td00001aa005150","Zm00001eb237090",0.0218191575144732,0.377608041617022,0.502352603851056,"NS","NS","NS"
"Td00001aa005153","Zm00001eb237050",0.332913970337097,-0.344233610288167,0.801160198201338,"NS","NS","NS"
"Td00001aa005184","Zm00001eb236850",-1.09144295248029,-0.37332563570796,0.461695813304678,"Down","NS","NS"
"Td00001aa005203","Zm00001eb236650",-0.131274484158322,-0.0595154614549283,0.933752953567696,"NS","NS","NS"
"Td00001aa005231","Zm00001eb236410",-0.015528004241677,-0.0924104017530795,0.915859450683885,"NS","NS","NS"
"Td00001aa005240","Zm00001eb236320",-0.275007598500261,-0.00727321003537214,0.992381123269739,"NS","NS","NS"
"Td00001aa005256","Zm00001eb235980",-0.0435829766734882,-0.601321281438516,0.368030541353337,"NS","NS","NS"
"Td00001aa005362","Zm00001eb234730",-0.134479755920841,0.0245804419040961,0.979188641906682,"NS","NS","NS"
"Td00001aa005368","Zm00001eb234660",0.0773169895733853,0.336872915357466,0.57466744945731,"NS","NS","NS"
"Td00001aa005386","Zm00001eb234400",0.340406368534965,0.28086293084507,0.724310825738891,"NS","NS","NS"
"Td00001aa005388","Zm00001eb234390",0.086860531086347,0.20349067903694,0.796699898927789,"NS","NS","NS"
"Td00001aa005408","Zm00001eb234160",0.51950855661044,0.0179117915665976,0.985018875777443,"NS","NS","NS"
"Td00001aa005420","Zm00001eb234080",-0.276530308616294,0.371832968174611,0.579397191668486,"NS","NS","NS"
"Td00001aa005444","Zm00001eb233720",-1.47411495836505,-0.0418078898599314,0.962544474714552,"Down","NS","NS"
"Td00001aa005455","Zm00001eb233650",-0.549318890055854,0.14781628022984,0.836326619222759,"NS","NS","NS"
"Td00001aa005464","Zm00001eb233510",-0.251977355240844,0.381722840858247,0.404720028000614,"NS","NS","NS"
"Td00001aa005467","Zm00001eb233450",-0.737422825150343,0.541025347060284,0.262306510411687,"NS","NS","NS"
"Td00001aa005489","Zm00001eb233140",-0.404600050595925,0.168146881871272,0.845653307267205,"NS","NS","NS"
"Td00001aa005500","Zm00001eb233090",0.533540889223114,0.197289363217308,0.750885291899762,"NS","NS","NS"
"Td00001aa005503","Zm00001eb233070",0.399504035986395,0.346114623457006,0.48916621751666,"NS","NS","NS"
"Td00001aa005508","Zm00001eb233020",-0.276152149931588,0.173058468212186,0.805725734646732,"NS","NS","NS"
"Td00001aa005535","Zm00001eb232720",-0.571443431898334,0.210268276345312,0.774466925336066,"NS","NS","NS"
"Td00001aa005553","Zm00001eb232640",-0.44762349340069,0.255169971428974,0.710758179149122,"NS","NS","NS"
"Td00001aa005585","Zm00001eb232360",-0.284371828811702,0.733491951957991,0.094127178282626,"NS","NS","NS"
"Td00001aa005591","Zm00001eb232310",-0.223070945337219,0.203368547816246,0.778980624392195,"NS","NS","NS"
"Td00001aa005598","Zm00001eb232220",-0.0774939713029524,0.516750217666027,0.304764025723478,"NS","NS","NS"
"Td00001aa005601","Zm00001eb232170",0.427271867014424,0.579678388290199,0.417251665366807,"NS","NS","NS"
"Td00001aa005618","Zm00001eb232030",-0.798472660880441,0.120839757090838,0.859532537465921,"NS","NS","NS"
"Td00001aa005634","Zm00001eb231820",-0.14326738802574,-0.00524147975695684,0.995211855860445,"NS","NS","NS"
"Td00001aa005636","Zm00001eb231800",0.129321945815583,0.755830315222791,0.123273140954772,"NS","NS","NS"
"Td00001aa005646","Zm00001eb231620",-0.027196120893031,0.296369848495142,0.62936078406102,"NS","NS","NS"
"Td00001aa005658","Zm00001eb231490",-0.257760540469613,0.804185620502063,0.0909294639743015,"NS","NS","NS"
"Td00001aa005664","Zm00001eb231430",0.0114272470773654,0.328654796032675,0.577903381523034,"NS","NS","NS"
"Td00001aa005677","Zm00001eb231220",0.0182809968809833,0.449375135418527,0.318606067671357,"NS","NS","NS"
"Td00001aa005690","Zm00001eb231050",0.0839201238228858,0.139461971421288,0.82355928767136,"NS","NS","NS"
"Td00001aa005694","Zm00001eb231020",-0.606390816515201,0.479468605036936,0.36691378401269,"NS","NS","NS"
"Td00001aa005698","Zm00001eb230940",-0.050407774282027,-0.0379236664452513,0.962012461757283,"NS","NS","NS"
"Td00001aa005711","Zm00001eb230780",0.197870939582494,0.545562649105374,0.378140596969286,"NS","NS","NS"
"Td00001aa005723","Zm00001eb230540",-0.202674822243218,0.11016797681346,0.84851339883292,"NS","NS","NS"
"Td00001aa005725","Zm00001eb230510",-0.042215527465324,-0.824528234856687,0.191022662512262,"NS","NS","NS"
"Td00001aa005738","Zm00001eb208230",-0.732999987096617,-0.0577641220406972,0.950447044051134,"NS","NS","NS"
"Td00001aa005745","Zm00001eb230230",-0.108347710457229,0.00320136074162642,0.997388389648747,"NS","NS","NS"
"Td00001aa005755","Zm00001eb230070",-0.267465499928404,0.101656024142983,0.926770777431707,"NS","NS","NS"
"Td00001aa005757","Zm00001eb230050",-0.0735774319551663,0.168739556123686,0.78990688688534,"NS","NS","NS"
"Td00001aa005796","Zm00001eb229550",0.353673759890975,0.301260260370161,0.569336908106973,"NS","NS","NS"
"Td00001aa005799","Zm00001eb229520",-0.125036207293138,-0.131272912682298,0.863305991067674,"NS","NS","NS"
"Td00001aa005805","Zm00001eb229440",-0.320335738584359,0.332720221803291,NA,"NS","NS","NS"
"Td00001aa005818","Zm00001eb229320",-0.0442206102422425,0.0726345472147118,0.913552756593926,"NS","NS","NS"
"Td00001aa005860","Zm00001eb132380",-0.0640996176446087,0.0366547571561464,0.976682299478071,"NS","NS","NS"
"Td00001aa005892","Zm00001eb132880",0.042749296166206,0.157226820401087,0.80540244337848,"NS","NS","NS"
"Td00001aa005911","Zm00001eb133110",-0.781959936309723,0.0685934334232712,0.935769140141835,"NS","NS","NS"
"Td00001aa005913","Zm00001eb133140",0.98220932635467,-0.96854906799417,0.102126212901384,"NS","NS","NS"
"Td00001aa005921","Zm00001eb133280",-0.271513819816907,-0.423872614222646,0.609493788538792,"NS","NS","NS"
"Td00001aa005930","Zm00001eb133420",0.0049341976214575,0.113745365751993,0.847670754785621,"NS","NS","NS"
"Td00001aa005934","Zm00001eb133450",-0.0637554158688325,-0.0730093370341048,0.91388869648243,"NS","NS","NS"
"Td00001aa005944","Zm00001eb133590",-0.427061454373839,0.15810426947263,0.842518415051914,"NS","NS","NS"
"Td00001aa005976","Zm00001eb134090",-0.364824592328755,0.612568211795704,0.180118222639307,"NS","NS","NS"
"Td00001aa005997","Zm00001eb134330",-0.0187334763412386,-0.0553212032234276,0.942344658657099,"NS","NS","NS"
"Td00001aa006013","Zm00001eb134600",0.184974848929357,0.0422814030314699,0.981797900672477,"NS","NS","NS"
"Td00001aa006065","Zm00001eb135190",1.01265332415387,-0.0116201227222166,0.989096120500226,"Up","NS","NS"
"Td00001aa006108","Zm00001eb031220",-0.728307610673211,0.506790240744446,0.265392593943557,"NS","NS","NS"
"Td00001aa006129","Zm00001eb135810",-0.287874580898762,0.534655007052914,0.306256594163102,"NS","NS","NS"
"Td00001aa006168","Zm00001eb136200",-0.0881826523247875,1.91360004076734,3.89307609229661e-07,"NS","Up","NS"
"Td00001aa006196","Zm00001eb136490",0.150544541043876,-0.328574578937783,0.57335884486613,"NS","NS","NS"
"Td00001aa006199","Zm00001eb136540",-0.378421838826633,-0.62315938796747,0.13135327263401,"NS","NS","NS"
"Td00001aa006225","Zm00001eb136880",0.155186959492019,0.396338650463762,0.528642702152736,"NS","NS","NS"
"Td00001aa006231","Zm00001eb028520",-0.41111362216213,0.218940900904143,0.748357872036457,"NS","NS","NS"
"Td00001aa006258","Zm00001eb137170",0.0271130352881195,0.692661621073122,0.147172892984739,"NS","NS","NS"
"Td00001aa006273","Zm00001eb137390",-1.05081632811491,0.77180674154976,0.783511638996977,"Down","NS","NS"
"Td00001aa006274","Zm00001eb137410",-0.782049908359043,0.530411553407312,0.63237010515539,"NS","NS","NS"
"Td00001aa006283","Zm00001eb137540",-0.211993854940482,-0.025981769249508,0.972331362976255,"NS","NS","NS"
"Td00001aa006291","Zm00001eb137680",-0.39192936592906,0.314579325392786,0.664597258087437,"NS","NS","NS"
"Td00001aa006308","Zm00001eb137840",-0.318709777524261,0.298749488104092,0.670194946366218,"NS","NS","NS"
"Td00001aa006317","Zm00001eb137900",0.334856221204031,-0.0695553641943249,0.914253200743346,"NS","NS","NS"
"Td00001aa006342","Zm00001eb138080",-0.252756416535656,1.81184986892513,0.531505380715376,"NS","NS","NS"
"Td00001aa006360","Zm00001eb138230",0.421514188635589,0.390335979780838,0.474696257147572,"NS","NS","NS"
"Td00001aa006367","Zm00001eb138300",0.0284913274367625,0.465015326582092,0.958335435433543,"NS","NS","NS"
"Td00001aa006372","Zm00001eb138330",-0.79558932176823,0.497028229726538,0.449070727903264,"NS","NS","NS"
"Td00001aa006382","Zm00001eb138410",-0.597036644091412,-0.121714612834891,0.847103208683791,"NS","NS","NS"
"Td00001aa006447","Zm00001eb139060",-0.271725361773173,0.557007263467814,0.278358217045064,"NS","NS","NS"
"Td00001aa006454","Zm00001eb139130",-0.194273365039202,0.133667165915033,0.876617120402945,"NS","NS","NS"
"Td00001aa006468","Zm00001eb139400",0.147942863645463,-0.642905976454807,0.345872675143414,"NS","NS","NS"
"Td00001aa006493","Zm00001eb164130",-0.0584038480316031,-1.28744244713277,0.0107625821082054,"NS","Down","NS"
"Td00001aa006501","Zm00001eb164230",-0.310402690440426,0.435066832934631,0.389798624199139,"NS","NS","NS"
"Td00001aa006513","Zm00001eb164030",-0.242635638880924,0.240711085941066,0.713201253359084,"NS","NS","NS"
"Td00001aa006536","Zm00001eb163860",-1.27880579796944,0.409754114143103,0.624281781682019,"Down","NS","NS"
"Td00001aa006561","Zm00001eb163700",-0.0256446987778,-0.0271330516811379,0.973831483546127,"NS","NS","NS"
"Td00001aa006588","Zm00001eb163530",-0.223678255713727,0.288408096573158,0.742188889668205,"NS","NS","NS"
"Td00001aa006589","Zm00001eb163520",0.905138477148673,0.713999386235299,0.0932637524220293,"NS","NS","NS"
"Td00001aa006669","Zm00001eb162930",-0.152315913973,0.506474687913765,0.229239894336427,"NS","NS","NS"
"Td00001aa006670","Zm00001eb162910",0.213021601821896,0.269392636715712,0.726409485819248,"NS","NS","NS"
"Td00001aa006676","Zm00001eb162780",-0.166215394052842,-0.00564611281822625,0.995465052614957,"NS","NS","NS"
"Td00001aa006718","Zm00001eb162370",0.205029680671651,0.515641154315407,0.338121666360171,"NS","NS","NS"
"Td00001aa006740","Zm00001eb162230",0.0577327943776953,0.49476364651753,0.381399075729215,"NS","NS","NS"
"Td00001aa006742","Zm00001eb162210",0.337808981000164,1.21865257014663,0.0074213049051466,"NS","Up","NS"
"Td00001aa006749","Zm00001eb162120",-0.290136965972069,-0.00947418595060549,0.990144459318472,"NS","NS","NS"
"Td00001aa006763","Zm00001eb162030",0.0257574432566455,0.537946234865551,0.340871847175787,"NS","NS","NS"
"Td00001aa006764","Zm00001eb162020",0.009335861005762,-0.966524828034248,0.118269265277497,"NS","NS","NS"
"Td00001aa006775","Zm00001eb161900",-0.192748648436004,0.340220048506905,0.51196110316156,"NS","NS","NS"
"Td00001aa006778","Zm00001eb161870",-0.0186501954139825,2.20312979519351,NA,"NS",NA,"NS"
"Td00001aa006801","Zm00001eb161710",-0.398755697492005,0.656852905490325,0.157838131526882,"NS","NS","NS"
"Td00001aa006829","Zm00001eb161320",-0.294954485699499,0.106781088947972,0.900014293845807,"NS","NS","NS"
"Td00001aa006830","Zm00001eb161310",-0.0302897783587325,0.232402609187652,0.709967839948099,"NS","NS","NS"
"Td00001aa006833","Zm00001eb161290",0.0937500669991835,-1.12628962874409,0.0128470066986011,"NS","Down","NS"
"Td00001aa006835","Zm00001eb161270",-0.0062289301659187,-1.19220219665281,0.0161568182684991,"NS","Down","NS"
"Td00001aa006869","Zm00001eb160820",-0.568358191958786,-1.46863740495947,0.0141914852683328,"NS","Down","NS"
"Td00001aa006888","Zm00001eb160620",0.117853865365186,0.224693214434396,0.733434494120846,"NS","NS","NS"
"Td00001aa006889","Zm00001eb160610",-0.244578679623536,0.156002950886518,0.819596725967083,"NS","NS","NS"
"Td00001aa006923","Zm00001eb160350",-0.101593252246657,0.00371540804074884,0.996399258464106,"NS","NS","NS"
"Td00001aa006933","Zm00001eb160200",-0.262015866084978,-0.48598541178208,0.343451204819672,"NS","NS","NS"
"Td00001aa006947","Zm00001eb160030",0.0699798877451002,-1.21032344341484,0.316810887108206,"NS","NS","NS"
"Td00001aa006949","Zm00001eb160020",-0.473590968379302,0.544802500544738,0.284006304726033,"NS","NS","NS"
"Td00001aa006961","Zm00001eb159850",0.966588072616506,5.02477364035281,0.0143881554569257,"NS","Up","NS"
"Td00001aa006965","Zm00001eb159820",0.386018344850147,1.01135341874832,0.00569165311583093,"NS","Up","NS"
"Td00001aa006970","Zm00001eb159790",0.283418442513355,0.206480600247226,0.785873298587773,"NS","NS","NS"
"Td00001aa006981","Zm00001eb159730",0.0885325609656029,0.345492937470513,0.614807946030248,"NS","NS","NS"
"Td00001aa006982","Zm00001eb159720",0.124619650104209,0.12522664247681,0.892921626764702,"NS","NS","NS"
"Td00001aa006985","Zm00001eb159670",0.048193770289251,0.507249418389388,0.363697331301723,"NS","NS","NS"
"Td00001aa007009","Zm00001eb159440",0.135353036016332,0.272177659306645,0.639545795615633,"NS","NS","NS"
"Td00001aa007012","Zm00001eb159420",-0.583548386813841,0.587517035669647,0.186852976901137,"NS","NS","NS"
"Td00001aa007022","Zm00001eb159320",1.65456981404046,0.317670420541997,0.919185785577499,"Up","NS","NS"
"Td00001aa007062","Zm00001eb158880",1.00747916244087,1.96745135783304,0.0706463980213656,"Up","NS","NS"
"Td00001aa007066","Zm00001eb158850",0.106463510337223,-0.524464747250535,0.392625927147852,"NS","NS","NS"
"Td00001aa007068","Zm00001eb158840",0.0329804792090784,0.324193506660097,0.581242111536724,"NS","NS","NS"
"Td00001aa007081","Zm00001eb158760",0.362048358544981,-0.376052978630077,0.560348110943276,"NS","NS","NS"
"Td00001aa007117","Zm00001eb158270",-0.0182298880549905,-0.34431958756608,0.574965575831321,"NS","NS","NS"
"Td00001aa007123","Zm00001eb158210",-0.708005109631213,-0.431595723889598,0.458428749452682,"NS","NS","NS"
