"gene_td","gene_zm","log2FC_protein","log2FC_RNA","padj_RNA","DAP","DEG","highlight"
"Td00001aa021468","Zm00001eb104070",-0.837593765603208,0.205951643880794,0.759809471206182,"NS","NS","NS"
"Td00001aa021487","Zm00001eb104290",0.246782907889794,0.523820788430773,0.36441283269698,"NS","NS","NS"
"Td00001aa021514","Zm00001eb104510",0.0568562490435636,-0.698570505230377,0.561379125753903,"NS","NS","NS"
"Td00001aa021538","Zm00001eb104730",0.23604425382288,3.0610561577749,0.145812945169064,"NS","NS","NS"
"Td00001aa021571","Zm00001eb105000",0.209164430971225,-0.193784375919447,0.830534113449536,"NS","NS","NS"
"Td00001aa021598","Zm00001eb105310",-0.409710157809071,-0.21840579959201,0.818837234070196,"NS","NS","NS"
"Td00001aa021611","Zm00001eb105540",0.053337874091512,0.514624658724775,0.482158657205892,"NS","NS","NS"
"Td00001aa021637","Zm00001eb105750",-0.570803995103675,-0.314183717833596,0.6557537190243,"NS","NS","NS"
"Td00001aa021652","Zm00001eb105870",2.32702034122341,0.960605006791173,NA,"Up","NS","NS"
"Td00001aa021661","Zm00001eb105960",-0.554808550166646,-0.285689080401722,0.752795183625594,"NS","NS","NS"
"Td00001aa021684","Zm00001eb106160",0.509026232171516,2.9641810149984,4.30331494436697e-09,"NS","Up","NS"
"Td00001aa021685","Zm00001eb106180",-0.175873659063556,-0.289117289937733,0.760534008126682,"NS","NS","NS"
"Td00001aa021702","Zm00001eb106360",-0.270245225957228,0.326976506937774,0.686962327252874,"NS","NS","NS"
"Td00001aa021716","Zm00001eb106450",-0.532831959383839,-1.12952563101538,0.000503308094874588,"NS","Down","NS"
"Td00001aa021741","Zm00001eb106680",0.693465676315617,0.051392405692923,0.94388199337711,"NS","NS","NS"
"Td00001aa021797","Zm00001eb324700",-0.512660265627666,5.62210536091518,1.63709173732698e-17,"NS","Up","NS"
"Td00001aa021840","Zm00001eb107590",-0.112798391803885,0.0778034627961255,0.930586204778601,"NS","NS","NS"
"Td00001aa021847","Zm00001eb107690",0.0792393600786079,0.0659810167075648,0.920777757433251,"NS","NS","NS"
"Td00001aa021849","Zm00001eb107710",-0.100614472423731,1.57420029925606,0.00782098850479982,"NS","Up","NS"
"Td00001aa021863","Zm00001eb325830",-0.0237663155591436,0.550504718850757,0.317744164199213,"NS","NS","NS"
"Td00001aa021881","Zm00001eb108120",0.11161429142971,0.668287442517725,0.109529563989855,"NS","NS","NS"
"Td00001aa021919","Zm00001eb108410",0.625888553076061,0.228948221671083,0.661139671018124,"NS","NS","NS"
"Td00001aa021925","Zm00001eb108470",-0.108070823594754,0.0433217227462596,0.98139557245256,"NS","NS","NS"
"Td00001aa021931","Zm00001eb108570",-0.570944465164725,-0.0100419735117384,0.997175806398576,"NS","NS","NS"
"Td00001aa021975","Zm00001eb327220",-0.267798687500789,-1.10478075980867,0.588728902249988,"NS","NS","NS"
"Td00001aa021997","Zm00001eb109300",-0.607330894985333,0.186267486478195,0.871606980653316,"NS","NS","NS"
"Td00001aa022018","Zm00001eb109570",-0.751068758586605,0.172308834066249,0.832302138937839,"NS","NS","NS"
"Td00001aa022044","Zm00001eb109880",0.0467781144414865,0.0365183364063097,0.994187401776334,"NS","NS","NS"
"Td00001aa022072","Zm00001eb110080",0.172991528229488,0.247889869447205,0.844506076976116,"NS","NS","NS"
"Td00001aa022085","Zm00001eb110270",-0.106810726395213,-0.0962326260163855,0.936847195832323,"NS","NS","NS"
"Td00001aa022088","Zm00001eb110300",-0.332240004719219,-0.738655413142304,0.0176292827090658,"NS","NS","NS"
"Td00001aa022125","Zm00001eb110650",-0.182810349180764,-0.0028054720200448,0.999997038037985,"NS","NS","NS"
"Td00001aa022161","Zm00001eb111020",-0.297454909942158,-0.564294831812788,0.293769821883284,"NS","NS","NS"
"Td00001aa022192","Zm00001eb111400",0.158357084925548,0.603681189935435,0.323880646897385,"NS","NS","NS"
"Td00001aa022229","Zm00001eb111690",-0.0484770029141397,-1.65984742277061,0.382664494884263,"NS","NS","NS"
"Td00001aa022232","Zm00001eb111720",0.236851377300109,-0.0448314946927925,0.975008127948672,"NS","NS","NS"
"Td00001aa022257","Zm00001eb111890",-0.46569569404626,-0.209748493935091,0.833808003232226,"NS","NS","NS"
"Td00001aa022259","Zm00001eb111910",-0.206412555489144,0.458399252708623,0.395621711728312,"NS","NS","NS"
"Td00001aa022269","Zm00001eb111990",-0.084783176370576,-0.134872888563831,0.85515204434595,"NS","NS","NS"
"Td00001aa022275","Zm00001eb112040",-0.111502135738543,-0.258558696499535,0.7979286737691,"NS","NS","NS"
"Td00001aa022293","Zm00001eb297760",-0.521782167028169,0.99626175432916,0.663742950830109,"NS","NS","NS"
"Td00001aa022297","Zm00001eb297230",-0.199543119760802,-0.214907066397669,0.745909425721436,"NS","NS","NS"
"Td00001aa022305","Zm00001eb297260",-0.214276986970276,-0.00980811711123908,0.997175806398576,"NS","NS","NS"
"Td00001aa022314","Zm00001eb297390",-0.213640087360818,0.232985620168585,0.786101183436958,"NS","NS","NS"
"Td00001aa022327","Zm00001eb297500",0.402750945673457,0.0436761460270171,0.965615292253136,"NS","NS","NS"
"Td00001aa022358","Zm00001eb297170",-0.871550141416306,-0.602870554553829,0.266747086881621,"NS","NS","NS"
"Td00001aa022398","Zm00001eb296550",-0.0241377995570989,0.187818914419085,0.765034396533418,"NS","NS","NS"
"Td00001aa022414","Zm00001eb296460",-0.45680513385525,0.748396691972252,0.292370975336471,"NS","NS","NS"
"Td00001aa022445","Zm00001eb296120",0.298058190817793,0.281812772655469,0.762608646903791,"NS","NS","NS"
"Td00001aa022450","Zm00001eb296070",0.126741929939227,0.159570735446658,0.882401297651775,"NS","NS","NS"
"Td00001aa022462","Zm00001eb295910",-0.1104841630927,-0.0210104265930167,0.989901081783296,"NS","NS","NS"
"Td00001aa022473","Zm00001eb295820",-0.12243946299582,1.42906314751113,0.00299596448481794,"NS","Up","NS"
"Td00001aa022503","Zm00001eb295460",0.252461185131437,-0.896055741868153,0.826547997305763,"NS","NS","NS"
"Td00001aa022519","Zm00001eb295310",0.287935493248841,0.367004876047059,0.811759351207344,"NS","NS","NS"
"Td00001aa022538","Zm00001eb294990",0.122807338074354,-0.425628797451723,0.524142610958754,"NS","NS","NS"
"Td00001aa022561","Zm00001eb294790",-0.415025980881186,-0.073784460214895,0.929842588552875,"NS","NS","NS"
"Td00001aa022584","Zm00001eb294570",-0.231409033808742,0.609405916316176,0.463636771758078,"NS","NS","NS"
"Td00001aa022594","Zm00001eb294480",5.07724597845613,4.76626632562373,0.00622190208348977,"Up","Up","Up"
"Td00001aa022597","Zm00001eb294420",0.377985049374834,0.587266037177858,0.486195914288809,"NS","NS","NS"
"Td00001aa022605","Zm00001eb294330",-0.191957890888757,-1.662291612547,0.0369043871844675,"NS","Down","NS"
"Td00001aa022606","Zm00001eb294310",-0.106797792396415,-0.715135413404952,0.681837858701824,"NS","NS","NS"
"Td00001aa022611","Zm00001eb294250",-0.340626418285146,0.0720379853980635,0.920072008924459,"NS","NS","NS"
"Td00001aa022620","Zm00001eb294160",0.132847881355177,-0.651631313104159,0.214577906884717,"NS","NS","NS"
"Td00001aa022622","Zm00001eb294130",-0.13739334953551,0.377948000256366,0.695102581449279,"NS","NS","NS"
"Td00001aa022637","Zm00001eb293760",-0.117490753964153,-0.402242176799201,0.571560949290807,"NS","NS","NS"
"Td00001aa022640","Zm00001eb293780",1.30490214264019,1.00532326740922,0.780007362320127,"Up","NS","NS"
"Td00001aa022642","Zm00001eb293810",0.113513648973407,0.251664575939443,0.819758934034017,"NS","NS","NS"
"Td00001aa022669","Zm00001eb293670",-0.388794335097038,-0.883734568433071,0.583580732850057,"NS","NS","NS"
"Td00001aa022677","Zm00001eb293540",0.0789626045535703,-0.0971669239432419,0.932798008381442,"NS","NS","NS"
"Td00001aa022679","Zm00001eb293530",0.023273274210062,0.0888781537255366,0.926998255429103,"NS","NS","NS"
"Td00001aa022688","Zm00001eb293460",0.0128920696787655,0.972723756390693,0.194011453458782,"NS","NS","NS"
"Td00001aa022696","Zm00001eb293360",-0.34096409882099,0.229916760975101,0.713696179324589,"NS","NS","NS"
"Td00001aa022720","Zm00001eb293180",-0.72808232314771,-0.388925968512571,0.495231081325289,"NS","NS","NS"
"Td00001aa022737","Zm00001eb292960",-0.660515923558288,-0.199108474747133,0.923418452862516,"NS","NS","NS"
"Td00001aa022786","Zm00001eb292420",-0.565363565141749,0.201615213054473,0.869743934721851,"NS","NS","NS"
"Td00001aa022792","Zm00001eb292370",-0.241405676304697,0.309682249778996,0.603424581077245,"NS","NS","NS"
"Td00001aa022796","Zm00001eb292340",-0.103507216915782,0.51247642764147,0.381791504990308,"NS","NS","NS"
"Td00001aa022808","Zm00001eb292310",-0.402514977711247,-0.0522034869348636,0.954818264984105,"NS","NS","NS"
"Td00001aa022827","Zm00001eb292100",0.293920828537179,1.01307996364402,0.0497608940701481,"NS","Up","NS"
"Td00001aa022834","Zm00001eb291980",0.390839121630278,0.58228226968554,0.374209577618166,"NS","NS","NS"
"Td00001aa022862","Zm00001eb291670",0.0649252744015395,-0.105534891562788,0.822547567468909,"NS","NS","NS"
"Td00001aa022878","Zm00001eb291460",0.411663093540617,-0.607103537735693,0.407128472227215,"NS","NS","NS"
"Td00001aa022889","Zm00001eb291360",0.0794639409268856,0.490746880044072,0.530016949191766,"NS","NS","NS"
"Td00001aa022902","Zm00001eb291240",0.0358609742118946,0.104119942743315,0.929842588552875,"NS","NS","NS"
"Td00001aa022963","Zm00001eb290370",1.32576221585418,1.22728499889282,0.145218062594951,"Up","NS","NS"
"Td00001aa022969","Zm00001eb290330",3.33020628560317,-0.913486525588262,0.825133326642413,"Up","NS","NS"
"Td00001aa023035","Zm00001eb289690",0.126121445769372,-0.776892437720625,0.178116330675029,"NS","NS","NS"
"Td00001aa023037","Zm00001eb289680",0.598069848226116,0.150968806499861,0.896515107617615,"NS","NS","NS"
"Td00001aa023049","Zm00001eb289570",0.441195596041921,-1.23807875462514,0.00463964876197567,"NS","Down","NS"
"Td00001aa023051","Zm00001eb289550",-0.401289984338949,0.05760203275078,0.962344174101778,"NS","NS","NS"
"Td00001aa023061","Zm00001eb289460",0.370698333954758,0.539102220686861,0.395342262517258,"NS","NS","NS"
"Td00001aa023083","Zm00001eb289240",-0.139186317380844,0.110089718838796,0.883662935136212,"NS","NS","NS"
"Td00001aa023087","Zm00001eb289200",-0.719914489104696,0.0446819136457524,0.969728227763815,"NS","NS","NS"
"Td00001aa023093","Zm00001eb289150",-0.123402690141616,-0.0169277529455761,0.994799141048038,"NS","NS","NS"
"Td00001aa023101","Zm00001eb289050",0.682056982807376,0.374698502819337,0.817852513554357,"NS","NS","NS"
"Td00001aa023167","Zm00001eb288340",-0.0737110595260098,-0.0297713063330047,0.979454259261497,"NS","NS","NS"
"Td00001aa023181","Zm00001eb288200",-0.250239248879298,0.538189298974316,0.234591751717952,"NS","NS","NS"
"Td00001aa023188","Zm00001eb288150",-0.907894774532494,0.145110909746775,0.901025269673785,"NS","NS","NS"
"Td00001aa023196","Zm00001eb288100",-1.49464343781249,0.674787643549467,0.624967510498619,"Down","NS","NS"
"Td00001aa023230","Zm00001eb287770",-0.222085527532107,0.0242611859985413,0.985779774568009,"NS","NS","NS"
"Td00001aa023262","Zm00001eb287410",-0.3546458849188,-0.0851460008695071,0.98454082262371,"NS","NS","NS"
"Td00001aa023274","Zm00001eb287240",-0.485520567765584,-0.00322671479793687,0.999997038037985,"NS","NS","NS"
"Td00001aa023275","Zm00001eb287230",-0.707976899132602,-0.426752245681723,0.595878458862933,"NS","NS","NS"
"Td00001aa023291","Zm00001eb287090",-0.508678261934064,-0.727381214249561,0.0692005299323759,"NS","NS","NS"
"Td00001aa023292","Zm00001eb287080",0.309076845878126,0.495874999313814,0.324123896635445,"NS","NS","NS"
"Td00001aa023308","Zm00001eb286920",0.291189099312714,-0.429223776767186,0.669536887075888,"NS","NS","NS"
"Td00001aa023318","Zm00001eb286850",-0.242045175027706,-1.16953068479608,0.184589059339867,"NS","NS","NS"
"Td00001aa023327","Zm00001eb286730",-0.129669614124216,0.381255576454535,0.773226435380621,"NS","NS","NS"
"Td00001aa023346","Zm00001eb286470",-0.392770436749598,-0.559716233290488,0.552108704176787,"NS","NS","NS"
"Td00001aa023370","Zm00001eb286220",0.547469754897298,0.320759943074907,0.494744311093618,"NS","NS","NS"
"Td00001aa023371","Zm00001eb286210",0.120109162286243,0.162125470410015,0.806088354320608,"NS","NS","NS"
"Td00001aa023373","Zm00001eb286140",-0.478947960053877,0.413544796379071,0.503414852686372,"NS","NS","NS"
"Td00001aa023465","Zm00001eb285140",-0.563055474493915,-0.0171570911235456,0.996447793294593,"NS","NS","NS"
"Td00001aa023472","Zm00001eb285090",0.230007462117193,0.580853070474487,0.378338073606164,"NS","NS","NS"
"Td00001aa023487","Zm00001eb284960",-0.256131396869888,0.00651803509841443,0.999607992949348,"NS","NS","NS"
"Td00001aa023509","Zm00001eb284640",-0.355874260559828,0.233920739497344,0.74283851151964,"NS","NS","NS"
"Td00001aa023537","Zm00001eb284320",-0.435865766263229,0.123685096839607,0.855867672023224,"NS","NS","NS"
"Td00001aa023540","Zm00001eb284300",0.0693862743692555,1.39580487280381,0.00874351844575513,"NS","Up","NS"
"Td00001aa023550","Zm00001eb284260",0.0756657161261831,0.0521550732539005,0.966472012771107,"NS","NS","NS"
"Td00001aa023589","Zm00001eb283980",-0.16126924310313,0.28726607532612,0.766204387601156,"NS","NS","NS"
"Td00001aa023611","Zm00001eb283810",1.00280012905745,0.629254272130574,0.35962292032164,"Up","NS","NS"
"Td00001aa023612","Zm00001eb283800",0.0454000494367404,-0.644780119416838,0.317059610874136,"NS","NS","NS"
"Td00001aa023626","Zm00001eb283640",0.135973048500149,-0.41673112999501,0.563652476555435,"NS","NS","NS"
"Td00001aa023633","Zm00001eb283570",0.206451523685211,-0.962978813433674,NA,"NS","NS","NS"
"Td00001aa023647","Zm00001eb283450",-1.70767613854809,-0.149222403890674,0.841808438642401,"Down","NS","NS"
"Td00001aa023670","Zm00001eb283230",-1.26133205583756,-1.30881694362024,0.012995780499049,"Down","Down","Down"
"Td00001aa023677","Zm00001eb283130",-0.312236530933431,-0.540747132540223,0.377662804162876,"NS","NS","NS"
"Td00001aa023714","Zm00001eb282780",-0.034773330404435,0.380362755406965,0.72612042587798,"NS","NS","NS"
"Td00001aa023726","Zm00001eb282710",0.2128282599297,-0.0524907331703917,0.961820260372916,"NS","NS","NS"
"Td00001aa023738","Zm00001eb282590",0.367663504252448,-0.923644917837552,0.648202240085886,"NS","NS","NS"
"Td00001aa023757","Zm00001eb282430",-0.251750860631964,4.91969540148062,3.73354886331572e-29,"NS","Up","NS"
"Td00001aa023764","Zm00001eb282320",-0.472743142645862,-0.407994331826486,0.547873866541376,"NS","NS","NS"
"Td00001aa023772","Zm00001eb282310",0.24583738539796,0.451302502702563,0.622842419052501,"NS","NS","NS"
"Td00001aa023820","Zm00001eb268050",0.102882733329712,0.058861971584193,0.932030728097824,"NS","NS","NS"
"Td00001aa023862","Zm00001eb267410",0.309989437014345,-0.828665934333909,0.64876641521343,"NS","NS","NS"
"Td00001aa023871","Zm00001eb282820",-0.296378406334561,-0.187599479410084,0.783280381036043,"NS","NS","NS"
"Td00001aa023910","Zm00001eb267580",0.00509055901230358,0.457083484574644,0.415157566326244,"NS","NS","NS"
"Td00001aa023918","Zm00001eb267470",-0.0816556496538413,0.0358206738025459,0.972834958661938,"NS","NS","NS"
"Td00001aa023935","Zm00001eb065340",-0.052012741754008,0.107041369280095,0.951526683718548,"NS","NS","NS"
"Td00001aa023949","Zm00001eb065160",0.374981391358228,0.131236922903835,0.87435426123358,"NS","NS","NS"
"Td00001aa023954","Zm00001eb065090",0.55883800548583,0.120040244122287,0.900409377569159,"NS","NS","NS"
"Td00001aa023968","Zm00001eb064890",-0.600622034173332,0.100543853223018,0.88704042897143,"NS","NS","NS"
"Td00001aa023976","Zm00001eb064810",0.260428413797047,0.0606119215937139,0.955472070563868,"NS","NS","NS"
"Td00001aa023980","Zm00001eb064770",-0.20276104537879,-0.973791760503117,0.600806066285057,"NS","NS","NS"
"Td00001aa023995","Zm00001eb064650",-0.101546395470051,-0.35516982601092,0.473032993697261,"NS","NS","NS"
"Td00001aa024003","Zm00001eb064600",-0.051831358711943,-0.223636826441403,0.826547997305763,"NS","NS","NS"
"Td00001aa024011","Zm00001eb064570",-0.046989911707856,-0.0464648431463221,0.970240108997854,"NS","NS","NS"
"Td00001aa024032","Zm00001eb064390",-0.200786675531617,-0.279435531591395,0.661139671018124,"NS","NS","NS"
"Td00001aa024033","Zm00001eb064380",0.175640886764723,-0.225377900693926,0.867034736288313,"NS","NS","NS"
"Td00001aa024042","Zm00001eb064300",-0.105795232024896,-0.131559633846344,0.900404559094287,"NS","NS","NS"
"Td00001aa024060","Zm00001eb064120",-0.146279131041655,0.236102486188391,0.724808669475938,"NS","NS","NS"
"Td00001aa024071","Zm00001eb064000",-0.263617114922645,0.132841065748455,0.905358078094906,"NS","NS","NS"
"Td00001aa024089","Zm00001eb063870",0.393736860021525,-0.382046112186913,0.643298681200843,"NS","NS","NS"
"Td00001aa024097","Zm00001eb063770",0.267533152268921,1.94989156695087,1.29650607019357e-05,"NS","Up","NS"
"Td00001aa024101","Zm00001eb063720",-0.271469236715682,-0.105825598408751,0.862231599567039,"NS","NS","NS"
"Td00001aa024103","Zm00001eb063700",0.158215275408626,-0.622329658473852,0.61014647395155,"NS","NS","NS"
"Td00001aa024125","Zm00001eb063500",-0.180762314175495,0.551459278620603,0.268982377295449,"NS","NS","NS"
"Td00001aa024130","Zm00001eb063430",0.223055864189992,0.534285950233018,0.430831768535364,"NS","NS","NS"
"Td00001aa024171","Zm00001eb062910",0.152576066166103,-0.0706551767395021,0.9761670323896,"NS","NS","NS"
"Td00001aa024188","Zm00001eb062800",0.48236132313271,-0.567439450803856,0.2918127891748,"NS","NS","NS"
"Td00001aa024190","Zm00001eb062770",-0.101623116442512,0.196236195816906,0.745909425721436,"NS","NS","NS"
"Td00001aa024194","Zm00001eb062720",0.0380812124426047,0.617980093736411,0.569787092648143,"NS","NS","NS"
"Td00001aa024211","Zm00001eb062550",-0.300122521156782,-0.0565379391324366,0.969520722310767,"NS","NS","NS"
"Td00001aa024214","Zm00001eb062510",0.767740054044102,-1.14125720284249,0.0155821646615622,"NS","Down","NS"
"Td00001aa024218","Zm00001eb062480",-0.0389613194512023,0.413858167100008,0.797566026021256,"NS","NS","NS"
"Td00001aa024231","Zm00001eb062330",0.713074677466465,1.43520400056806,0.00489952489156558,"NS","Up","NS"
"Td00001aa024245","Zm00001eb062180",-0.161463701749334,-0.491853332939551,0.678867958847659,"NS","NS","NS"
"Td00001aa024260","Zm00001eb062070",-0.141581725328892,0.702178230924324,0.46818982628594,"NS","NS","NS"
"Td00001aa024264","Zm00001eb062010",-0.0948858948318924,-0.336037489693557,0.730018800295607,"NS","NS","NS"
"Td00001aa024292","Zm00001eb061750",-1.1822091098324,1.23039359978275,0.258000425404634,"Down","NS","NS"
"Td00001aa024299","Zm00001eb061570",-0.026346144716909,0.101046330528609,0.919572072507577,"NS","NS","NS"
"Td00001aa024301","Zm00001eb061560",-0.258838162201648,0.144589855392333,0.81303171532595,"NS","NS","NS"
"Td00001aa024312","Zm00001eb061470",-0.04028560054609,-0.446138310828745,0.714438061386932,"NS","NS","NS"
"Td00001aa024340","Zm00001eb061180",-0.786707059480247,-1.53538224705748,2.23879799581629e-08,"NS","Down","NS"
"Td00001aa024352","Zm00001eb212820",-0.614633360757085,-1.68009595204909,6.96873973792955e-06,"NS","Down","NS"
"Td00001aa024374","Zm00001eb060760",-0.206242790607544,-0.486466724368463,0.514200332064768,"NS","NS","NS"
"Td00001aa024375","Zm00001eb060730",0.101128479738745,-0.0818269304212697,0.966472012771107,"NS","NS","NS"
"Td00001aa024379","Zm00001eb060680",1.95385846442961,0.455342524411087,0.609528538978571,"Up","NS","NS"
"Td00001aa024383","Zm00001eb060640",-0.293546111343508,-0.343000755240934,0.420804886863108,"NS","NS","NS"
"Td00001aa024392","Zm00001eb060520",-0.923450612388312,1.59123110960032,0.570205285409834,"NS","NS","NS"
"Td00001aa024418","Zm00001eb060260",0.599202039817747,0.126450588875892,0.905996101755181,"NS","NS","NS"
"Td00001aa024423","Zm00001eb060220",-0.158441429064981,2.12154055388931,0.159381063386726,"NS","NS","NS"
"Td00001aa024435","Zm00001eb060050",0.018679999568741,-0.929236556513859,0.0652958765734385,"NS","NS","NS"
"Td00001aa024440","Zm00001eb059990",0.245600039730838,0.0238440922003206,0.989901081783296,"NS","NS","NS"
"Td00001aa024462","Zm00001eb059850",-0.262250796638444,-0.603839322197988,0.225977517930574,"NS","NS","NS"
"Td00001aa024464","Zm00001eb059830",-0.133620253061034,0.445098578304654,0.474095806802349,"NS","NS","NS"
"Td00001aa024475","Zm00001eb059650",-0.0863381954371114,0.521842954065613,0.38357276956061,"NS","NS","NS"
"Td00001aa024497","Zm00001eb059230",0.270084586238448,0.389865666107978,0.776771697046197,"NS","NS","NS"
"Td00001aa024515","Zm00001eb059070",-0.427456388861726,-0.951723214421766,0.0114077546270513,"NS","NS","NS"
"Td00001aa024551","Zm00001eb058640",-0.698816197473116,-1.29625221318062,0.637568098067179,"NS","NS","NS"
"Td00001aa024618","Zm00001eb057840",0.287063475631913,-0.360274032893485,0.683646577893654,"NS","NS","NS"
"Td00001aa024647","Zm00001eb057490",0.380331736529047,1.65348227778867,5.57624417271163e-05,"NS","Up","NS"
"Td00001aa024655","Zm00001eb057400",-0.046680491939135,-1.28375189760071,0.0433186504630071,"NS","Down","NS"
"Td00001aa024666","Zm00001eb057230",-0.462801843649617,-0.826314067899733,0.146097439163853,"NS","NS","NS"
"Td00001aa024674","Zm00001eb057150",1.01357162721096,0.743806169241903,0.361672970750244,"Up","NS","NS"
"Td00001aa024701","Zm00001eb056930",0.337486312100329,1.03153576477962,0.00315718165200636,"NS","Up","NS"
"Td00001aa024729","Zm00001eb056550",0.34696968045072,0.133697752098438,0.807965793986181,"NS","NS","NS"
"Td00001aa024734","Zm00001eb056510",1.02881962068411,0.533330482815397,0.55956807895341,"Up","NS","NS"
"Td00001aa024742","Zm00001eb056450",0.060562316523277,1.36354774460028,0.00179480102411539,"NS","Up","NS"
"Td00001aa024753","Zm00001eb056360",-0.489412848245787,0.230287629225455,0.834813482644972,"NS","NS","NS"
"Td00001aa024773","Zm00001eb056240",0.401997525001431,0.289923282465489,0.486005853474287,"NS","NS","NS"
"Td00001aa024779","Zm00001eb056130",0.0671806758264887,-0.0357951196127767,0.992568471879766,"NS","NS","NS"
"Td00001aa024781","Zm00001eb025570",-0.157976059786898,3.42931344607645,0.117967368300502,"NS","NS","NS"
"Td00001aa024831","Zm00001eb055490",-0.156622182449513,1.51600397866098,0.000676938293387582,"NS","Up","NS"
"Td00001aa024849","Zm00001eb055180",0.316344428143102,-0.28180327828751,0.699787300128891,"NS","NS","NS"
"Td00001aa024852","Zm00001eb055170",0.0236882097186425,0.663871912480465,0.323880646897385,"NS","NS","NS"
"Td00001aa024862","Zm00001eb055080",-0.0589423319107388,0.389242732156442,0.646751744715185,"NS","NS","NS"
"Td00001aa024864","Zm00001eb055050",-0.456005658808669,-0.103126055287264,0.886809069738677,"NS","NS","NS"
"Td00001aa024866","Zm00001eb055030",-0.564332059307923,0.437259833856535,0.601412160400417,"NS","NS","NS"
"Td00001aa024867","Zm00001eb055020",-0.712657329441672,0.524398339976293,0.324641953076133,"NS","NS","NS"
"Td00001aa024871","Zm00001eb054960",-1.10330057348111,1.5043336954023,0.00593769859148105,"Down","Up","NS"
"Td00001aa024876","Zm00001eb054910",-0.103881360209776,-0.546025097054196,0.455695506559128,"NS","NS","NS"
"Td00001aa024896","Zm00001eb054680",0.674039391299527,-1.36849388491559,0.00255830609217994,"NS","Down","NS"
"Td00001aa024935","Zm00001eb054250",-0.89261445438654,1.27247980468186,0.0117366623847675,"NS","Up","NS"
"Td00001aa024936","Zm00001eb054240",-1.09008938616597,0.247412149917802,0.81899347466824,"Down","NS","NS"
"Td00001aa024937","Zm00001eb054230",-0.862040082544137,0.365299346131804,0.513857351949527,"NS","NS","NS"
"Td00001aa024939","Zm00001eb054210",0.108157623086175,0.188287558065085,0.746827445627777,"NS","NS","NS"
"Td00001aa024952","Zm00001eb054050",-2.27182334048076,2.23622529784872,0.000924791751679358,"Down","Up","NS"
"Td00001aa024953","Zm00001eb054040",-0.305201584043923,-0.442945192183754,0.788918889250565,"NS","NS","NS"
"Td00001aa024956","Zm00001eb054000",-0.183055360347094,0.0248561522475067,0.978400068013451,"NS","NS","NS"
"Td00001aa024970","Zm00001eb053790",-0.212883506386907,0.109124064485139,0.89901721959619,"NS","NS","NS"
"Td00001aa024975","Zm00001eb053750",0.360348360927343,-0.303015660844564,0.609573775042669,"NS","NS","NS"
"Td00001aa024999","Zm00001eb217120",-0.76996453080158,0.406695014130817,0.530390611676135,"NS","NS","NS"
"Td00001aa025002","Zm00001eb053520",0.0745362848715333,-0.130575973475627,0.913611464436727,"NS","NS","NS"
"Td00001aa025005","Zm00001eb053490",-0.272057046166391,0.150921883848666,0.89221790587036,"NS","NS","NS"
"Td00001aa025008","Zm00001eb053440",0.807204861981312,0.385359804042182,0.639279883320132,"NS","NS","NS"
"Td00001aa025021","Zm00001eb053220",-1.02466413275406,0.79286103568731,0.455609796091904,"Down","NS","NS"
"Td00001aa025038","Zm00001eb051830",-0.2832992752654,-0.237302150169474,0.795120732574843,"NS","NS","NS"
"Td00001aa025105","Zm00001eb065510",-0.0906657670331642,-0.0641388649374104,0.95622740102203,"NS","NS","NS"
"Td00001aa025134","Zm00001eb052640",0.440812786236102,0.203061474675839,0.82820700920037,"NS","NS","NS"
"Td00001aa025144","Zm00001eb052750",-0.0875102421161748,-0.850634765704572,0.269498928739147,"NS","NS","NS"
"Td00001aa025171","Zm00001eb050220",-1.25739224917616,0.100533665972782,0.885065099870254,"Down","NS","NS"
"Td00001aa025196","Zm00001eb050410",-0.223120324630787,-0.696489781737086,0.10789147159002,"NS","NS","NS"
"Td00001aa025199","Zm00001eb050460",0.159909833344411,-0.204476535497395,0.8307657624171,"NS","NS","NS"
"Td00001aa025298","Zm00001eb051410",0.049360532707136,-1.02292488858226,0.15234751318184,"NS","NS","NS"
"Td00001aa025313","Zm00001eb051600",0.30045667163565,-0.042999534787736,0.970057598342966,"NS","NS","NS"
"Td00001aa025335","Zm00001eb051800",-0.186066651654714,0.219357678223682,0.788918889250565,"NS","NS","NS"
"Td00001aa025357","Zm00001eb049960",-0.387181616828083,2.12482723186423,0.117175922005642,"NS","NS","NS"
"Td00001aa025382","Zm00001eb049630",0.836137708108911,1.73155680637072,0.117793960598729,"NS","NS","NS"
"Td00001aa025395","Zm00001eb049290",0.119113464582875,0.631570499239553,0.226402243271642,"NS","NS","NS"
"Td00001aa025408","Zm00001eb049120",0.235880224198665,0.106824941497794,0.934282104088264,"NS","NS","NS"
"Td00001aa025485","Zm00001eb043430",-0.450008483800474,0.245659851400754,0.686962327252874,"NS","NS","NS"
"Td00001aa025490","Zm00001eb043470",0.295735909905913,-0.560522600134077,0.293975602704739,"NS","NS","NS"
"Td00001aa025492","Zm00001eb220180",1.91601801261523,-0.245416940328003,0.989651847887247,"Up","NS","NS"
"Td00001aa025513","Zm00001eb043730",-0.363525966992758,0.236989088582565,0.776722618380678,"NS","NS","NS"
"Td00001aa025521","Zm00001eb043800",-0.087756158275299,0.640081970369016,0.461433381852724,"NS","NS","NS"
"Td00001aa025537","Zm00001eb043920",0.370671183247056,0.269011292963167,0.647066512440317,"NS","NS","NS"
