"gene_td","gene_zm","log2FC_protein","log2FC_RNA","padj_RNA","DAP","DEG","highlight"
"Td00001aa021422","Zm00001eb103580",0.106258183755828,0.0475560566609173,0.966819510969633,"NS","NS","NS"
"Td00001aa021431","Zm00001eb103760",-0.242841933014124,0.803254653846487,0.0961978579973389,"NS","NS","NS"
"Td00001aa021432","Zm00001eb103800",-0.164391384597314,-1.13687595453447,0.0686290165104844,"NS","NS","NS"
"Td00001aa021443","Zm00001eb103900",-0.352624662710077,-0.82713077757602,0.19047936090033,"NS","NS","NS"
"Td00001aa021468","Zm00001eb104070",-0.837593765603208,0.354436310243168,0.567651593781739,"NS","NS","NS"
"Td00001aa021487","Zm00001eb104290",0.246782907889794,0.241847089692814,0.741408561326717,"NS","NS","NS"
"Td00001aa021514","Zm00001eb104510",0.0568562490435636,-0.675131192687549,0.406149902361461,"NS","NS","NS"
"Td00001aa021538","Zm00001eb104730",0.23604425382288,-0.140674548049139,0.95235056915472,"NS","NS","NS"
"Td00001aa021571","Zm00001eb105000",0.209164430971225,0.586789067526484,0.497020487206045,"NS","NS","NS"
"Td00001aa021598","Zm00001eb105310",-0.409710157809071,-0.00790433913757112,0.992149869125919,"NS","NS","NS"
"Td00001aa021611","Zm00001eb105540",0.053337874091512,0.369073663363468,0.544740982564376,"NS","NS","NS"
"Td00001aa021637","Zm00001eb105750",-0.570803995103675,-0.12674980776181,0.884358051603349,"NS","NS","NS"
"Td00001aa021652","Zm00001eb105870",2.32702034122341,2.43145187439294,NA,"Up",NA,NA
"Td00001aa021661","Zm00001eb105960",-0.554808550166646,-0.150260999307519,0.88359771651154,"NS","NS","NS"
"Td00001aa021684","Zm00001eb106160",0.509026232171516,2.7488058123458,0.30115633543339,"NS","NS","NS"
"Td00001aa021685","Zm00001eb106180",-0.175873659063556,-0.0595413693826643,0.950349402865326,"NS","NS","NS"
"Td00001aa021702","Zm00001eb106360",-0.270245225957228,0.140939640710716,0.851729298414692,"NS","NS","NS"
"Td00001aa021716","Zm00001eb106450",-0.532831959383839,-0.142189709089801,0.897320488020442,"NS","NS","NS"
"Td00001aa021741","Zm00001eb106680",0.693465676315617,0.26983524183971,0.754372035104213,"NS","NS","NS"
"Td00001aa021797","Zm00001eb324700",-0.512660265627666,3.62098085196737,1.77063198008272e-11,"NS","Up","NS"
"Td00001aa021840","Zm00001eb107590",-0.112798391803885,0.804306744843337,0.141043294136088,"NS","NS","NS"
"Td00001aa021847","Zm00001eb107690",0.0792393600786079,-0.186450214420005,0.859300106278742,"NS","NS","NS"
"Td00001aa021849","Zm00001eb107710",-0.100614472423731,-0.402125165708604,0.548663019479897,"NS","NS","NS"
"Td00001aa021863","Zm00001eb325830",-0.0237663155591436,-0.249871292235891,0.832132270048765,"NS","NS","NS"
"Td00001aa021881","Zm00001eb108120",0.11161429142971,1.4274493938007,0.0262923657442856,"NS","Up","NS"
"Td00001aa021919","Zm00001eb108410",0.625888553076061,-0.0220004265265616,0.981470991327889,"NS","NS","NS"
"Td00001aa021925","Zm00001eb108470",-0.108070823594754,-0.208772390587309,0.778067780702963,"NS","NS","NS"
"Td00001aa021931","Zm00001eb108570",-0.570944465164725,-0.092999189679994,0.949641612898358,"NS","NS","NS"
"Td00001aa021975","Zm00001eb327220",-0.267798687500789,0.869147630340429,0.704660775345104,"NS","NS","NS"
"Td00001aa021997","Zm00001eb109300",-0.607330894985333,0.35751558979736,0.71574481748251,"NS","NS","NS"
"Td00001aa022018","Zm00001eb109570",-0.751068758586605,-0.563380949847964,0.345686247380603,"NS","NS","NS"
"Td00001aa022044","Zm00001eb109880",0.0467781144414865,0.357024700582663,0.742177894961238,"NS","NS","NS"
"Td00001aa022072","Zm00001eb110080",0.172991528229488,-0.137846374238506,0.87597103103318,"NS","NS","NS"
"Td00001aa022085","Zm00001eb110270",-0.106810726395213,0.0591776567684157,0.964709461394145,"NS","NS","NS"
"Td00001aa022088","Zm00001eb110300",-0.332240004719219,0.233616675002232,0.787474547585839,"NS","NS","NS"
"Td00001aa022125","Zm00001eb110650",-0.182810349180764,-0.128748337589695,0.926903841260632,"NS","NS","NS"
"Td00001aa022161","Zm00001eb111020",-0.297454909942158,0.26407728997978,0.691736051591402,"NS","NS","NS"
"Td00001aa022192","Zm00001eb111400",0.158357084925548,-0.199881591709008,0.797147714119383,"NS","NS","NS"
"Td00001aa022229","Zm00001eb111690",-0.0484770029141397,-0.00105391420937483,0.999615215908189,"NS","NS","NS"
"Td00001aa022232","Zm00001eb111720",0.236851377300109,0.394685530202006,0.605940566261357,"NS","NS","NS"
"Td00001aa022257","Zm00001eb111890",-0.46569569404626,-0.447723984783619,0.639638380929424,"NS","NS","NS"
"Td00001aa022259","Zm00001eb111910",-0.206412555489144,0.0346754234127753,0.969509790978621,"NS","NS","NS"
"Td00001aa022269","Zm00001eb111990",-0.084783176370576,-0.243795795665892,0.832132270048765,"NS","NS","NS"
"Td00001aa022275","Zm00001eb112040",-0.111502135738543,-0.694786413296664,0.583791471623038,"NS","NS","NS"
"Td00001aa022293","Zm00001eb297760",-0.521782167028169,0.24580782767412,0.872462848316685,"NS","NS","NS"
"Td00001aa022297","Zm00001eb297230",-0.199543119760802,-0.102641072655941,0.884305007944892,"NS","NS","NS"
"Td00001aa022305","Zm00001eb297260",-0.214276986970276,0.349024282369395,0.634404710750312,"NS","NS","NS"
"Td00001aa022314","Zm00001eb297390",-0.213640087360818,-0.0677605061484867,0.936166040525662,"NS","NS","NS"
"Td00001aa022327","Zm00001eb297500",0.402750945673457,-0.876507708887449,0.130346384789594,"NS","NS","NS"
"Td00001aa022358","Zm00001eb297170",-0.871550141416306,-0.0501891841471412,0.962216992352639,"NS","NS","NS"
"Td00001aa022398","Zm00001eb296550",-0.0241377995570989,1.29216036565689,0.0512113778460554,"NS","NS","NS"
"Td00001aa022414","Zm00001eb296460",-0.45680513385525,0.408192567422612,0.656704393333586,"NS","NS","NS"
"Td00001aa022445","Zm00001eb296120",0.298058190817793,-0.442564172106178,0.615551862542663,"NS","NS","NS"
"Td00001aa022450","Zm00001eb296070",0.126741929939227,-0.126637383135518,0.93232347800052,"NS","NS","NS"
"Td00001aa022462","Zm00001eb295910",-0.1104841630927,0.0887446438640027,0.93743515046045,"NS","NS","NS"
"Td00001aa022473","Zm00001eb295820",-0.12243946299582,1.25571529626661,0.00600909083491027,"NS","Up","NS"
"Td00001aa022503","Zm00001eb295460",0.252461185131437,3.05200949965165,0.00123017967922333,"NS","Up","NS"
"Td00001aa022519","Zm00001eb295310",0.287935493248841,-0.644709390065379,0.377403918776496,"NS","NS","NS"
"Td00001aa022538","Zm00001eb294990",0.122807338074354,0.170954201247854,0.857867863745469,"NS","NS","NS"
"Td00001aa022561","Zm00001eb294790",-0.415025980881186,0.563046633467472,0.335098990274887,"NS","NS","NS"
"Td00001aa022584","Zm00001eb294570",-0.231409033808742,-0.143194167411415,0.900834198202864,"NS","NS","NS"
"Td00001aa022594","Zm00001eb294480",5.07724597845613,1.52663090207369,0.0143927826849725,"Up","Up","Up"
"Td00001aa022597","Zm00001eb294420",0.377985049374834,0.377396018501622,0.631887077862291,"NS","NS","NS"
"Td00001aa022605","Zm00001eb294330",-0.191957890888757,-1.02119923325063,0.186859340386429,"NS","NS","NS"
"Td00001aa022606","Zm00001eb294310",-0.106797792396415,1.09224218508838,0.141971952110241,"NS","NS","NS"
"Td00001aa022611","Zm00001eb294250",-0.340626418285146,0.186110169072854,0.864921004343157,"NS","NS","NS"
"Td00001aa022620","Zm00001eb294160",0.132847881355177,1.07745621931569,0.150797410279903,"NS","NS","NS"
"Td00001aa022622","Zm00001eb294130",-0.13739334953551,-0.0375942975672692,0.964947469507061,"NS","NS","NS"
"Td00001aa022637","Zm00001eb293760",-0.117490753964153,-0.744039470274771,0.28772588757166,"NS","NS","NS"
"Td00001aa022642","Zm00001eb293810",0.113513648973407,-0.0360721226436582,0.968099749006655,"NS","NS","NS"
"Td00001aa022669","Zm00001eb293670",-0.388794335097038,0.469925613596533,0.588614128807449,"NS","NS","NS"
"Td00001aa022677","Zm00001eb293540",0.0789626045535703,0.0852905291263305,0.927948970941814,"NS","NS","NS"
"Td00001aa022679","Zm00001eb293530",0.023273274210062,-2.17327464277233,0.000426355000640115,"NS","Down","NS"
"Td00001aa022688","Zm00001eb293460",0.0128920696787655,-0.00808880243729241,0.995850953624628,"NS","NS","NS"
"Td00001aa022696","Zm00001eb293360",-0.34096409882099,0.731183299841664,0.344467424511874,"NS","NS","NS"
"Td00001aa022720","Zm00001eb293180",-0.72808232314771,-1.27505366036181,0.00951432088877015,"NS","Down","NS"
"Td00001aa022737","Zm00001eb292960",-0.660515923558288,0.719616247825306,0.610722861753709,"NS","NS","NS"
"Td00001aa022786","Zm00001eb292420",-0.565363565141749,-0.564770356273598,0.424692664430487,"NS","NS","NS"
"Td00001aa022792","Zm00001eb292370",-0.241405676304697,0.469135229298787,0.477743354865044,"NS","NS","NS"
"Td00001aa022796","Zm00001eb292340",-0.103507216915782,0.610215644048475,0.438040196012328,"NS","NS","NS"
"Td00001aa022808","Zm00001eb292310",-0.402514977711247,-0.312642276290077,0.682769246670354,"NS","NS","NS"
"Td00001aa022827","Zm00001eb292100",0.293920828537179,0.633694458563731,0.271261722878318,"NS","NS","NS"
"Td00001aa022834","Zm00001eb291980",0.390839121630278,0.871573688619592,0.287347525067493,"NS","NS","NS"
"Td00001aa022862","Zm00001eb291670",0.0649252744015395,0.229781154848126,0.854262277930956,"NS","NS","NS"
"Td00001aa022878","Zm00001eb291460",0.411663093540617,-0.941452976899456,0.121292344582137,"NS","NS","NS"
"Td00001aa022889","Zm00001eb291360",0.0794639409268856,0.0652697440561549,0.947030122375842,"NS","NS","NS"
"Td00001aa022902","Zm00001eb291240",0.0358609742118946,0.452600907493419,0.471173809183049,"NS","NS","NS"
"Td00001aa022963","Zm00001eb290370",1.32576221585418,0.109496490397783,0.901616456913273,"Up","NS","NS"
"Td00001aa022969","Zm00001eb290330",3.33020628560317,2.64739838061639,0.19882758283087,"Up","NS","NS"
"Td00001aa023035","Zm00001eb289690",0.126121445769372,0.260852180838556,0.717963491199083,"NS","NS","NS"
"Td00001aa023037","Zm00001eb289680",0.598069848226116,0.813434736910426,0.311386684014443,"NS","NS","NS"
"Td00001aa023049","Zm00001eb289570",0.441195596041921,1.8802312534233,0.471888329644817,"NS","NS","NS"
"Td00001aa023051","Zm00001eb289550",-0.401289984338949,0.34068316308866,0.753635533297444,"NS","NS","NS"
"Td00001aa023061","Zm00001eb289460",0.370698333954758,0.962381836080824,0.118722059349686,"NS","NS","NS"
"Td00001aa023083","Zm00001eb289240",-0.139186317380844,0.263526129833158,0.66068645421511,"NS","NS","NS"
"Td00001aa023087","Zm00001eb289200",-0.719914489104696,-0.0780594073859004,0.917995861263055,"NS","NS","NS"
"Td00001aa023093","Zm00001eb289150",-0.123402690141616,0.408393895633438,0.613453876710057,"NS","NS","NS"
"Td00001aa023101","Zm00001eb289050",0.682056982807376,-0.124912670688723,0.923798658193401,"NS","NS","NS"
"Td00001aa023167","Zm00001eb288340",-0.0737110595260098,0.727268089299338,0.307453083085718,"NS","NS","NS"
"Td00001aa023181","Zm00001eb288200",-0.250239248879298,0.29186949301497,0.79251625064932,"NS","NS","NS"
"Td00001aa023188","Zm00001eb288150",-0.907894774532494,0.548597465299581,0.515834138459456,"NS","NS","NS"
"Td00001aa023196","Zm00001eb288100",-1.49464343781249,1.91358737461698,0.036216682504089,"Down","Up","NS"
"Td00001aa023230","Zm00001eb287770",-0.222085527532107,-2.85255461546654,0.00135119392358021,"NS","Down","NS"
"Td00001aa023262","Zm00001eb287410",-0.3546458849188,-1.59832648946576,0.132009621651228,"NS","NS","NS"
"Td00001aa023274","Zm00001eb287240",-0.485520567765584,0.352917564784864,0.786041857723631,"NS","NS","NS"
"Td00001aa023275","Zm00001eb287230",-0.707976899132602,-0.0454703628833798,0.975967772654864,"NS","NS","NS"
"Td00001aa023291","Zm00001eb287090",-0.508678261934064,0.682833374654603,0.633871539285258,"NS","NS","NS"
"Td00001aa023292","Zm00001eb287080",0.309076845878126,0.283041767158583,0.718306936112743,"NS","NS","NS"
"Td00001aa023308","Zm00001eb286920",0.291189099312714,0.926072674998976,0.329489532880379,"NS","NS","NS"
"Td00001aa023318","Zm00001eb286850",-0.242045175027706,-1.58999462474471,0.00387011801248335,"NS","Down","NS"
"Td00001aa023327","Zm00001eb286730",-0.129669614124216,0.695356587967757,0.590269728971847,"NS","NS","NS"
"Td00001aa023346","Zm00001eb286470",-0.392770436749598,-0.586225417880819,0.318929941682664,"NS","NS","NS"
"Td00001aa023370","Zm00001eb286220",0.547469754897298,-0.00177239076351938,0.998592802950802,"NS","NS","NS"
"Td00001aa023371","Zm00001eb286210",0.120109162286243,0.284804612717672,0.697796964672624,"NS","NS","NS"
"Td00001aa023373","Zm00001eb286140",-0.478947960053877,0.0586480527666008,0.950942122461528,"NS","NS","NS"
"Td00001aa023465","Zm00001eb285140",-0.563055474493915,0.240126381383336,0.726096621544222,"NS","NS","NS"
"Td00001aa023472","Zm00001eb285090",0.230007462117193,0.66614983509869,0.389001371545099,"NS","NS","NS"
"Td00001aa023487","Zm00001eb284960",-0.256131396869888,-0.0206823131825999,0.986250881579202,"NS","NS","NS"
"Td00001aa023509","Zm00001eb284640",-0.355874260559828,0.481246331414316,0.552167477714955,"NS","NS","NS"
"Td00001aa023537","Zm00001eb284320",-0.435865766263229,0.259518827629615,0.774388512089959,"NS","NS","NS"
"Td00001aa023540","Zm00001eb284300",0.0693862743692555,-0.178145821720394,0.862939137885105,"NS","NS","NS"
"Td00001aa023550","Zm00001eb284260",0.0756657161261831,-0.366827098437161,0.646676846436443,"NS","NS","NS"
"Td00001aa023589","Zm00001eb283980",-0.16126924310313,0.211488638817778,0.773826921681497,"NS","NS","NS"
"Td00001aa023611","Zm00001eb283810",1.00280012905745,-0.27878083448744,0.750027040982286,"Up","NS","NS"
"Td00001aa023612","Zm00001eb283800",0.0454000494367404,-0.255089358328765,0.793560429080993,"NS","NS","NS"
"Td00001aa023626","Zm00001eb283640",0.135973048500149,0.225313754105535,0.810549630456035,"NS","NS","NS"
"Td00001aa023647","Zm00001eb283450",-1.70767613854809,0.440403981963232,0.750705487744585,"Down","NS","NS"
"Td00001aa023670","Zm00001eb283230",-1.26133205583756,-1.53591186585032,0.48753491616032,"Down","NS","NS"
"Td00001aa023677","Zm00001eb283130",-0.312236530933431,1.12336755474713,0.128101354303947,"NS","NS","NS"
"Td00001aa023714","Zm00001eb282780",-0.034773330404435,-0.384122289956053,0.637054748150803,"NS","NS","NS"
"Td00001aa023726","Zm00001eb282710",0.2128282599297,0.616714441854601,0.414619808864119,"NS","NS","NS"
"Td00001aa023738","Zm00001eb282590",0.367663504252448,-0.161770499790777,0.93568950428539,"NS","NS","NS"
"Td00001aa023757","Zm00001eb282430",-0.251750860631964,2.10080764006469,0.0639937301306412,"NS","NS","NS"
"Td00001aa023764","Zm00001eb282320",-0.472743142645862,0.354980644381239,0.715290658248309,"NS","NS","NS"
"Td00001aa023772","Zm00001eb282310",0.24583738539796,0.219296559739459,0.858611456335107,"NS","NS","NS"
"Td00001aa023820","Zm00001eb268050",0.102882733329712,-0.292832777754546,0.63061114734201,"NS","NS","NS"
"Td00001aa023862","Zm00001eb267410",0.309989437014345,-0.175826001370245,0.885229848564472,"NS","NS","NS"
"Td00001aa023871","Zm00001eb282820",-0.296378406334561,-0.304581302925962,0.660096946054571,"NS","NS","NS"
"Td00001aa023910","Zm00001eb267580",0.00509055901230358,1.0955631418221,0.101309091241028,"NS","NS","NS"
"Td00001aa023918","Zm00001eb267470",-0.0816556496538413,0.0105492520399343,0.991293405483016,"NS","NS","NS"
"Td00001aa023935","Zm00001eb065340",-0.052012741754008,0.362223394880083,0.857916718140469,"NS","NS","NS"
"Td00001aa023949","Zm00001eb065160",0.374981391358228,0.344740193592278,0.768066509086737,"NS","NS","NS"
"Td00001aa023954","Zm00001eb065090",0.55883800548583,0.0303958460440593,0.972498747230306,"NS","NS","NS"
"Td00001aa023968","Zm00001eb064890",-0.600622034173332,0.303465332678355,0.812416898418878,"NS","NS","NS"
"Td00001aa023976","Zm00001eb064810",0.260428413797047,-0.604733482026383,0.30390418642722,"NS","NS","NS"
"Td00001aa023980","Zm00001eb064770",-0.20276104537879,-0.914517373279249,0.315899674220635,"NS","NS","NS"
"Td00001aa023995","Zm00001eb064650",-0.101546395470051,0.136765377635704,0.930513147406167,"NS","NS","NS"
"Td00001aa024003","Zm00001eb064600",-0.051831358711943,-0.0404922196406604,0.972744694910083,"NS","NS","NS"
"Td00001aa024011","Zm00001eb064570",-0.046989911707856,-0.0740053505409056,0.936316444995278,"NS","NS","NS"
"Td00001aa024032","Zm00001eb064390",-0.200786675531617,-0.0927168650882956,0.913802104023157,"NS","NS","NS"
"Td00001aa024033","Zm00001eb064380",0.175640886764723,-0.419539501314605,0.690751840476764,"NS","NS","NS"
"Td00001aa024042","Zm00001eb064300",-0.105795232024896,0.0122662881342813,0.990350166328339,"NS","NS","NS"
"Td00001aa024060","Zm00001eb064120",-0.146279131041655,0.489177875906407,0.424699966789362,"NS","NS","NS"
"Td00001aa024071","Zm00001eb064000",-0.263617114922645,0.410101963675098,0.595041789355909,"NS","NS","NS"
"Td00001aa024089","Zm00001eb063870",0.393736860021525,-0.0838236991361695,0.934639640167175,"NS","NS","NS"
"Td00001aa024097","Zm00001eb063770",0.267533152268921,-0.153422033072129,0.877191054403887,"NS","NS","NS"
"Td00001aa024101","Zm00001eb063720",-0.271469236715682,0.274356476607547,0.686611485198859,"NS","NS","NS"
"Td00001aa024103","Zm00001eb063700",0.158215275408626,-0.34014439855559,0.708924818592891,"NS","NS","NS"
"Td00001aa024125","Zm00001eb063500",-0.180762314175495,-0.302071240332315,0.737181085204996,"NS","NS","NS"
"Td00001aa024130","Zm00001eb063430",0.223055864189992,0.813473925851334,0.163993782540019,"NS","NS","NS"
"Td00001aa024171","Zm00001eb062910",0.152576066166103,-0.244942202511087,0.886396136885926,"NS","NS","NS"
"Td00001aa024188","Zm00001eb062800",0.48236132313271,-0.30317477926271,0.750135567231599,"NS","NS","NS"
"Td00001aa024190","Zm00001eb062770",-0.101623116442512,-0.127097296932696,0.87106631921047,"NS","NS","NS"
"Td00001aa024194","Zm00001eb062720",0.0380812124426047,0.467557924181082,0.664330435332614,"NS","NS","NS"
"Td00001aa024211","Zm00001eb062550",-0.300122521156782,-0.356354254904793,0.661739684725695,"NS","NS","NS"
"Td00001aa024214","Zm00001eb062510",0.767740054044102,2.10416086998631,0.0391827976839186,"NS","Up","NS"
"Td00001aa024218","Zm00001eb062480",-0.0389613194512023,-0.289205476411238,0.770511222614544,"NS","NS","NS"
"Td00001aa024225","Zm00001eb062390",-1.85360113483961,-1.26426206502174,0.695938551036935,"Down","NS","NS"
"Td00001aa024231","Zm00001eb062330",0.713074677466465,0.458625946921003,0.493810683592996,"NS","NS","NS"
"Td00001aa024245","Zm00001eb062180",-0.161463701749334,0.212121992643423,0.905647692007567,"NS","NS","NS"
"Td00001aa024260","Zm00001eb062070",-0.141581725328892,-0.351224047295669,0.66795064635344,"NS","NS","NS"
"Td00001aa024264","Zm00001eb062010",-0.0948858948318924,0.00954249776828571,0.993138435400083,"NS","NS","NS"
"Td00001aa024292","Zm00001eb061750",-1.1822091098324,1.92698952122628,0.0527790544411603,"Down","NS","NS"
"Td00001aa024299","Zm00001eb061570",-0.026346144716909,0.685914796651664,0.356048040831712,"NS","NS","NS"
"Td00001aa024301","Zm00001eb061560",-0.258838162201648,0.247890612277205,0.771827635704078,"NS","NS","NS"
"Td00001aa024312","Zm00001eb061470",-0.04028560054609,0.124538511996982,0.889774031177224,"NS","NS","NS"
"Td00001aa024340","Zm00001eb061180",-0.786707059480247,-0.99402591555922,0.0603931706895491,"NS","NS","NS"
"Td00001aa024352","Zm00001eb212820",-0.614633360757085,-1.45846647763061,0.034104557164937,"NS","Down","NS"
"Td00001aa024374","Zm00001eb060760",-0.206242790607544,-0.295944898087647,0.791384227520494,"NS","NS","NS"
"Td00001aa024375","Zm00001eb060730",0.101128479738745,0.0952386058024557,0.93505709429093,"NS","NS","NS"
"Td00001aa024379","Zm00001eb060680",1.95385846442961,1.52082320768891,0.00557187528741042,"Up","Up","Up"
"Td00001aa024383","Zm00001eb060640",-0.293546111343508,0.311718353908923,0.734611679457437,"NS","NS","NS"
"Td00001aa024392","Zm00001eb060520",-0.923450612388312,1.20854896771734,0.610722861753709,"NS","NS","NS"
"Td00001aa024418","Zm00001eb060260",0.599202039817747,1.05579030346371,0.0460992621848846,"NS","Up","NS"
"Td00001aa024423","Zm00001eb060220",-0.158441429064981,1.35469529451894,0.179200111706992,"NS","NS","NS"
"Td00001aa024435","Zm00001eb060050",0.018679999568741,-0.421441007773815,0.633344569812046,"NS","NS","NS"
"Td00001aa024440","Zm00001eb059990",0.245600039730838,0.171854223676687,0.818794246242891,"NS","NS","NS"
"Td00001aa024462","Zm00001eb059850",-0.262250796638444,-1.22640257659571,0.120790147702537,"NS","NS","NS"
"Td00001aa024464","Zm00001eb059830",-0.133620253061034,0.199931952620557,0.791750487554257,"NS","NS","NS"
"Td00001aa024475","Zm00001eb059650",-0.0863381954371114,-0.404686382507764,0.568727597475263,"NS","NS","NS"
"Td00001aa024497","Zm00001eb059230",0.270084586238448,-1.34453652074443,0.166942242609713,"NS","NS","NS"
"Td00001aa024515","Zm00001eb059070",-0.427456388861726,0.208140694314248,0.879086416898892,"NS","NS","NS"
"Td00001aa024551","Zm00001eb058640",-0.698816197473116,1.2214915530898,0.315985732539358,"NS","NS","NS"
"Td00001aa024618","Zm00001eb057840",0.287063475631913,0.903711826813242,0.358663274682497,"NS","NS","NS"
"Td00001aa024647","Zm00001eb057490",0.380331736529047,1.71994655614773,0.00313792069459879,"NS","Up","NS"
"Td00001aa024655","Zm00001eb057400",-0.046680491939135,0.0136005990795448,0.990669264728431,"NS","NS","NS"
"Td00001aa024666","Zm00001eb057230",-0.462801843649617,1.56722151016946,0.0568527535322876,"NS","NS","NS"
"Td00001aa024674","Zm00001eb057150",1.01357162721096,-0.729861392269142,0.485126846864948,"Up","NS","NS"
"Td00001aa024701","Zm00001eb056930",0.337486312100329,0.64537635718563,0.170363658111732,"NS","NS","NS"
"Td00001aa024729","Zm00001eb056550",0.34696968045072,0.776416405935778,0.319361596786857,"NS","NS","NS"
"Td00001aa024734","Zm00001eb056510",1.02881962068411,-3.79536532499421,1.20544389925998e-07,"Up","Down","NS"
"Td00001aa024742","Zm00001eb056450",0.060562316523277,-0.461848296708494,0.590269728971847,"NS","NS","NS"
"Td00001aa024753","Zm00001eb056360",-0.489412848245787,0.0869824967014189,0.912115659592625,"NS","NS","NS"
"Td00001aa024773","Zm00001eb056240",0.401997525001431,1.81276779792566,0.00488457281788533,"NS","Up","NS"
"Td00001aa024779","Zm00001eb056130",0.0671806758264887,-0.0025560452638376,0.998727558545173,"NS","NS","NS"
"Td00001aa024781","Zm00001eb025570",-0.157976059786898,3.9914379959129,9.56575781665325e-05,"NS","Up","NS"
"Td00001aa024831","Zm00001eb055490",-0.156622182449513,0.402692574255942,0.574788029598612,"NS","NS","NS"
"Td00001aa024849","Zm00001eb055180",0.316344428143102,-0.383877042181892,0.629629310069956,"NS","NS","NS"
"Td00001aa024852","Zm00001eb055170",0.0236882097186425,0.0459721778016685,0.96791381159951,"NS","NS","NS"
"Td00001aa024862","Zm00001eb055080",-0.0589423319107388,-0.108667919282473,0.89251797086868,"NS","NS","NS"
"Td00001aa024864","Zm00001eb055050",-0.456005658808669,0.106060007808749,0.888670675253901,"NS","NS","NS"
"Td00001aa024866","Zm00001eb055030",-0.564332059307923,1.02152680683755,0.132690854015452,"NS","NS","NS"
"Td00001aa024867","Zm00001eb055020",-0.712657329441672,-0.088147117044417,0.928044108101691,"NS","NS","NS"
"Td00001aa024871","Zm00001eb054960",-1.10330057348111,0.0252041271656232,0.982442046139959,"Down","NS","NS"
"Td00001aa024876","Zm00001eb054910",-0.103881360209776,-0.291647352406817,0.688001480989298,"NS","NS","NS"
"Td00001aa024896","Zm00001eb054680",0.674039391299527,-0.367959848388749,0.756950173688702,"NS","NS","NS"
"Td00001aa024935","Zm00001eb054250",-0.89261445438654,1.43056616494558,0.00792215206686823,"NS","Up","NS"
"Td00001aa024936","Zm00001eb054240",-1.09008938616597,0.0982936892360644,0.949337545619481,"Down","NS","NS"
"Td00001aa024937","Zm00001eb054230",-0.862040082544137,1.37562493855155,0.0829722837365426,"NS","NS","NS"
"Td00001aa024939","Zm00001eb054210",0.108157623086175,0.258038990901654,0.745295158803012,"NS","NS","NS"
"Td00001aa024952","Zm00001eb054050",-2.27182334048076,1.75020966152052,5.17034121454044e-07,"Down","Up","NS"
"Td00001aa024953","Zm00001eb054040",-0.305201584043923,0.0831901052151248,0.945478350717108,"NS","NS","NS"
"Td00001aa024956","Zm00001eb054000",-0.183055360347094,0.369678171999816,0.769583933690622,"NS","NS","NS"
"Td00001aa024970","Zm00001eb053790",-0.212883506386907,-0.663916186745046,0.224809950493653,"NS","NS","NS"
"Td00001aa024975","Zm00001eb053750",0.360348360927343,-0.716978693165159,0.259829105266293,"NS","NS","NS"
"Td00001aa024999","Zm00001eb217120",-0.76996453080158,0.321332067571429,0.7311767440076,"NS","NS","NS"
"Td00001aa025002","Zm00001eb053520",0.0745362848715333,-0.485614519067378,0.487411757261894,"NS","NS","NS"
"Td00001aa025005","Zm00001eb053490",-0.272057046166391,-0.289243115576681,0.770763057914312,"NS","NS","NS"
"Td00001aa025008","Zm00001eb053440",0.807204861981312,0.213150866804295,0.751917753929791,"NS","NS","NS"
"Td00001aa025021","Zm00001eb053220",-1.02466413275406,1.61863125018454,0.0381993674680768,"Down","Up","NS"
"Td00001aa025038","Zm00001eb051830",-0.2832992752654,0.171929941540088,0.846772915439689,"NS","NS","NS"
"Td00001aa025105","Zm00001eb065510",-0.0906657670331642,-0.510341147310575,0.595456725933906,"NS","NS","NS"
"Td00001aa025134","Zm00001eb052640",0.440812786236102,0.34239468288179,0.574794244170024,"NS","NS","NS"
"Td00001aa025144","Zm00001eb052750",-0.0875102421161748,0.713785141186561,0.532883061412837,"NS","NS","NS"
"Td00001aa025171","Zm00001eb050220",-1.25739224917616,0.465439077955126,0.516068122652654,"Down","NS","NS"
"Td00001aa025196","Zm00001eb050410",-0.223120324630787,0.0333635427668567,0.9775658530716,"NS","NS","NS"
"Td00001aa025199","Zm00001eb050460",0.159909833344411,-0.0208578381100737,0.979787347094532,"NS","NS","NS"
"Td00001aa025298","Zm00001eb051410",0.049360532707136,-0.405950494611206,0.694230090144944,"NS","NS","NS"
"Td00001aa025313","Zm00001eb051600",0.30045667163565,-0.322917816419358,0.671428657267329,"NS","NS","NS"
"Td00001aa025335","Zm00001eb051800",-0.186066651654714,0.357866337859131,0.57809097987364,"NS","NS","NS"
"Td00001aa025357","Zm00001eb049960",-0.387181616828083,4.17541508471908,4.07114913476579e-06,"NS","Up","NS"
"Td00001aa025395","Zm00001eb049290",0.119113464582875,-0.109406634632377,0.903194104065572,"NS","NS","NS"
"Td00001aa025408","Zm00001eb049120",0.235880224198665,-0.416606629197866,0.545250451300775,"NS","NS","NS"
"Td00001aa025485","Zm00001eb043430",-0.450008483800474,0.224266326915763,0.754544836185262,"NS","NS","NS"
"Td00001aa025490","Zm00001eb043470",0.295735909905913,0.0465233682830676,0.967506510684782,"NS","NS","NS"
"Td00001aa025513","Zm00001eb043730",-0.363525966992758,0.191555369950813,0.812510912901577,"NS","NS","NS"
"Td00001aa025521","Zm00001eb043800",-0.087756158275299,0.188640781080126,0.796357633156815,"NS","NS","NS"
