Orthogroup	Td_ID	Td-FL_9056069_6	Data	Zm_ID
OG0007906	Td00001aa038507	Td00001aa038507_T002	Zm00001eb414550_P001	Zm00001eb414550
OG0004124	Td00001aa038508	Td00001aa038508_T001	Zm00001eb414570_P003	Zm00001eb414570
OG0004124	Td00001aa038508	Td00001aa038508_T001	Zm00001eb414570_P001	Zm00001eb414570
OG0004124	Td00001aa038508	Td00001aa038508_T001	Zm00001eb414570_P002	Zm00001eb414570
OG0018775	Td00001aa038509	Td00001aa038509_T001	Zm00001eb414580_P001	Zm00001eb414580
OG0003064	Td00001aa022837	Td00001aa022837_T001	Zm00001eb414610_P001	Zm00001eb414610
OG0018776	Td00001aa038512	Td00001aa038512_T001	Zm00001eb414640_P003	Zm00001eb414640
OG0018777	Td00001aa038513	Td00001aa038513_T001	Zm00001eb414650_P001	Zm00001eb414650
OG0007907	Td00001aa038515	Td00001aa038515_T001	Zm00001eb414690_P002	Zm00001eb414690
OG0007907	Td00001aa038515	Td00001aa038515_T001	Zm00001eb414690_P001	Zm00001eb414690
OG0007908	Td00001aa038516	Td00001aa038516_T001	Zm00001eb414700_P002	Zm00001eb414700
OG0007908	Td00001aa038516	Td00001aa038516_T001	Zm00001eb414700_P001	Zm00001eb414700
OG0002269	Td00001aa038517	Td00001aa038517_T007	Zm00001eb414720_P003	Zm00001eb414720
OG0002269	Td00001aa038517	Td00001aa038517_T007	Zm00001eb414720_P004	Zm00001eb414720
OG0002269	Td00001aa038517	Td00001aa038517_T007	Zm00001eb414720_P002	Zm00001eb414720
OG0002269	Td00001aa038517	Td00001aa038517_T001	Zm00001eb414720_P003	Zm00001eb414720
OG0002269	Td00001aa038517	Td00001aa038517_T001	Zm00001eb414720_P004	Zm00001eb414720
OG0002269	Td00001aa038517	Td00001aa038517_T001	Zm00001eb414720_P002	Zm00001eb414720
OG0007909	Td00001aa038517	Td00001aa038517_T004	Zm00001eb414720_P001	Zm00001eb414720
OG0007909	Td00001aa038517	Td00001aa038517_T005	Zm00001eb414720_P001	Zm00001eb414720
OG0018778	Td00001aa038518	Td00001aa038518_T002	Zm00001eb414730_P002	Zm00001eb414730
OG0004125	Td00001aa038519	Td00001aa038519_T006	Zm00001eb414740_P001	Zm00001eb414740
OG0004125	Td00001aa038519	Td00001aa038519_T006	Zm00001eb414740_P002	Zm00001eb414740
OG0004125	Td00001aa038519	Td00001aa038519_T006	Zm00001eb414740_P003	Zm00001eb414740
OG0018779	Td00001aa038520	Td00001aa038520_T001	Zm00001eb414750_P001	Zm00001eb414750
OG0018780	Td00001aa038521	Td00001aa038521_T001	Zm00001eb414760_P001	Zm00001eb414760
OG0007910	Td00001aa038522	Td00001aa038522_T001	Zm00001eb414770_P001	Zm00001eb414770
OG0007910	Td00001aa038523	Td00001aa038523_T001	Zm00001eb414770_P001	Zm00001eb414770
OG0007911	Td00001aa038524	Td00001aa038524_T002	Zm00001eb414780_P001	Zm00001eb414780
OG0007911	Td00001aa038524	Td00001aa038524_T002	Zm00001eb414780_P002	Zm00001eb414780
OG0018781	Td00001aa038525	Td00001aa038525_T002	Zm00001eb414790_P001	Zm00001eb414790
OG0018782	Td00001aa038529	Td00001aa038529_T001	Zm00001eb414810_P001	Zm00001eb414810
OG0018783	Td00001aa038530	Td00001aa038530_T001	Zm00001eb414830_P001	Zm00001eb414830
OG0018784	Td00001aa038531	Td00001aa038531_T001	Zm00001eb414840_P001	Zm00001eb414840
OG0018785	Td00001aa038532	Td00001aa038532_T001	Zm00001eb414860_P001	Zm00001eb414860
OG0007912	Td00001aa038540	Td00001aa038540_T001	Zm00001eb414900_P001	Zm00001eb414900
OG0007912	Td00001aa038536	Td00001aa038536_T001	Zm00001eb414900_P001	Zm00001eb414900
OG0018786	Td00001aa038542	Td00001aa038542_T001	Zm00001eb414940_P001	Zm00001eb414940
OG0004126	Td00001aa038543	Td00001aa038543_T001	Zm00001eb414950_P007	Zm00001eb414950
OG0004126	Td00001aa038543	Td00001aa038543_T001	Zm00001eb414950_P004	Zm00001eb414950
OG0004126	Td00001aa038543	Td00001aa038543_T001	Zm00001eb414950_P008	Zm00001eb414950
OG0018787	Td00001aa038544	Td00001aa038544_T001	Zm00001eb414960_P001	Zm00001eb414960
OG0007913	Td00001aa038545	Td00001aa038545_T001	Zm00001eb414970_P001	Zm00001eb414970
OG0007913	Td00001aa038545	Td00001aa038545_T004	Zm00001eb414970_P001	Zm00001eb414970
OG0007914	Td00001aa038545	Td00001aa038545_T002	Zm00001eb414970_P002	Zm00001eb414970
OG0007914	Td00001aa038545	Td00001aa038545_T003	Zm00001eb414970_P002	Zm00001eb414970
OG0018788	Td00001aa038546	Td00001aa038546_T001	Zm00001eb414980_P001	Zm00001eb414980
OG0004127	Td00001aa038547	Td00001aa038547_T002	Zm00001eb414990_P002	Zm00001eb414990
OG0004127	Td00001aa038547	Td00001aa038547_T002	Zm00001eb414990_P001	Zm00001eb414990
OG0004127	Td00001aa038547	Td00001aa038547_T001	Zm00001eb414990_P002	Zm00001eb414990
OG0004127	Td00001aa038547	Td00001aa038547_T001	Zm00001eb414990_P001	Zm00001eb414990
OG0007915	Td00001aa038550	Td00001aa038550_T001	Zm00001eb415000_P001	Zm00001eb415000
OG0007915	Td00001aa038550	Td00001aa038550_T001	Zm00001eb415000_P002	Zm00001eb415000
OG0018789	Td00001aa038550	Td00001aa038550_T003	Zm00001eb415000_P003	Zm00001eb415000
OG0018790	Td00001aa038551	Td00001aa038551_T001	Zm00001eb415010_P004	Zm00001eb415010
OG0018791	Td00001aa038552	Td00001aa038552_T001	Zm00001eb415020_P001	Zm00001eb415020
OG0004128	Td00001aa038553	Td00001aa038553_T001	Zm00001eb415030_P002	Zm00001eb415030
OG0004128	Td00001aa038553	Td00001aa038553_T001	Zm00001eb415030_P001	Zm00001eb415030
OG0004128	Td00001aa038553	Td00001aa038553_T001	Zm00001eb415030_P003	Zm00001eb415030
OG0018792	Td00001aa038554	Td00001aa038554_T001	Zm00001eb415040_P001	Zm00001eb415040
OG0018793	Td00001aa038563	Td00001aa038563_T001	Zm00001eb415060_P001	Zm00001eb415060
OG0004129	Td00001aa038564	Td00001aa038564_T001	Zm00001eb415070_P001	Zm00001eb415070
OG0004129	Td00001aa038564	Td00001aa038564_T002	Zm00001eb415070_P001	Zm00001eb415070
OG0004129	Td00001aa038564	Td00001aa038564_T003	Zm00001eb415070_P001	Zm00001eb415070
OG0007916	Td00001aa038565	Td00001aa038565_T001	Zm00001eb415080_P001	Zm00001eb415080
OG0007916	Td00001aa038565	Td00001aa038565_T001	Zm00001eb415130_P001	Zm00001eb415130
OG0007917	Td00001aa038568	Td00001aa038568_T006	Zm00001eb415160_P001	Zm00001eb415160
OG0007917	Td00001aa038568	Td00001aa038568_T005	Zm00001eb415160_P001	Zm00001eb415160
OG0018794	Td00001aa038569	Td00001aa038569_T001	Zm00001eb415180_P001	Zm00001eb415180
OG0000002	Td00001aa020705	Td00001aa020705_T001	Zm00001eb415200_P001	Zm00001eb415200
OG0025460	Td00001aa021487	Td00001aa021487_T001	Zm00001eb415220_P001	Zm00001eb415220
OG0018796	Td00001aa038572	Td00001aa038572_T001	Zm00001eb415230_P001	Zm00001eb415230
OG0007918	Td00001aa038573	Td00001aa038573_T002	Zm00001eb415250_P001	Zm00001eb415250
OG0007918	Td00001aa038573	Td00001aa038573_T003	Zm00001eb415250_P001	Zm00001eb415250
OG0002270	Td00001aa038575	Td00001aa038575_T001	Zm00001eb415270_P004	Zm00001eb415270
OG0002270	Td00001aa038575	Td00001aa038575_T001	Zm00001eb415270_P003	Zm00001eb415270
OG0002270	Td00001aa038575	Td00001aa038575_T001	Zm00001eb415270_P002	Zm00001eb415270
OG0002270	Td00001aa038575	Td00001aa038575_T001	Zm00001eb415270_P001	Zm00001eb415270
OG0004130	Td00001aa038577	Td00001aa038577_T001	Zm00001eb415360_P003	Zm00001eb415360
OG0004130	Td00001aa038577	Td00001aa038577_T001	Zm00001eb415360_P002	Zm00001eb415360
OG0004130	Td00001aa038577	Td00001aa038577_T001	Zm00001eb415360_P001	Zm00001eb415360
OG0007919	Td00001aa038578	Td00001aa038578_T001	Zm00001eb415390_P002	Zm00001eb415390
OG0007919	Td00001aa038578	Td00001aa038578_T001	Zm00001eb415390_P001	Zm00001eb415390
OG0006868	Td00001aa032452	Td00001aa032452_T001	Zm00001eb415410_P001	Zm00001eb415410
OG0006868	Td00001aa038580	Td00001aa038580_T001	Zm00001eb415410_P001	Zm00001eb415410
OG0018797	Td00001aa038582	Td00001aa038582_T001	Zm00001eb415450_P002	Zm00001eb415450
OG0018798	Td00001aa038583	Td00001aa038583_T001	Zm00001eb415460_P001	Zm00001eb415460
OG0018799	Td00001aa038584	Td00001aa038584_T001	Zm00001eb415470_P002	Zm00001eb415470
OG0018800	Td00001aa038585	Td00001aa038585_T002	Zm00001eb415480_P001	Zm00001eb415480
OG0004131	Td00001aa038586	Td00001aa038586_T001	Zm00001eb415500_P002	Zm00001eb415500
OG0004131	Td00001aa038586	Td00001aa038586_T001	Zm00001eb415500_P003	Zm00001eb415500
OG0004131	Td00001aa038586	Td00001aa038586_T001	Zm00001eb415500_P001	Zm00001eb415500
OG0018801	Td00001aa038587	Td00001aa038587_T001	Zm00001eb415510_P001	Zm00001eb415510
OG0004132	Td00001aa038588	Td00001aa038588_T002	Zm00001eb415520_P002	Zm00001eb415520
OG0004132	Td00001aa038588	Td00001aa038588_T002	Zm00001eb415520_P001	Zm00001eb415520
OG0004132	Td00001aa038588	Td00001aa038588_T001	Zm00001eb415520_P002	Zm00001eb415520
OG0004132	Td00001aa038588	Td00001aa038588_T001	Zm00001eb415520_P001	Zm00001eb415520
OG0018802	Td00001aa038589	Td00001aa038589_T003	Zm00001eb415530_P001	Zm00001eb415530
OG0007920	Td00001aa038590	Td00001aa038590_T001	Zm00001eb415580_P002	Zm00001eb415580
OG0007920	Td00001aa038590	Td00001aa038590_T001	Zm00001eb415580_P001	Zm00001eb415580
OG0018803	Td00001aa038591	Td00001aa038591_T002	Zm00001eb415590_P001	Zm00001eb415590
OG0007921	Td00001aa038592	Td00001aa038592_T001	Zm00001eb415600_P002	Zm00001eb415600
OG0007921	Td00001aa038592	Td00001aa038592_T001	Zm00001eb415600_P001	Zm00001eb415600
OG0002271	Td00001aa038594	Td00001aa038594_T001	Zm00001eb415620_P001	Zm00001eb415620
OG0002271	Td00001aa038594	Td00001aa038594_T001	Zm00001eb415620_P002	Zm00001eb415620
OG0002271	Td00001aa038594	Td00001aa038594_T001	Zm00001eb415620_P004	Zm00001eb415620
OG0002271	Td00001aa038594	Td00001aa038594_T001	Zm00001eb415620_P003	Zm00001eb415620
OG0004133	Td00001aa038597	Td00001aa038597_T002	Zm00001eb415640_P002	Zm00001eb415640
OG0004133	Td00001aa038597	Td00001aa038597_T002	Zm00001eb415640_P001	Zm00001eb415640
OG0004133	Td00001aa038597	Td00001aa038597_T001	Zm00001eb415640_P002	Zm00001eb415640
OG0004133	Td00001aa038597	Td00001aa038597_T001	Zm00001eb415640_P001	Zm00001eb415640
OG0007922	Td00001aa038598	Td00001aa038598_T001	Zm00001eb415650_P001	Zm00001eb415650
OG0007922	Td00001aa038598	Td00001aa038598_T001	Zm00001eb415650_P002	Zm00001eb415650
OG0004134	Td00001aa038599	Td00001aa038599_T001	Zm00001eb415660_P004	Zm00001eb415660
OG0004134	Td00001aa038599	Td00001aa038599_T001	Zm00001eb415660_P003	Zm00001eb415660
OG0004134	Td00001aa038599	Td00001aa038599_T001	Zm00001eb415660_P001	Zm00001eb415660
OG0018804	Td00001aa038599	Td00001aa038599_T002	Zm00001eb415660_P002	Zm00001eb415660
OG0018805	Td00001aa038603	Td00001aa038603_T001	Zm00001eb415680_P001	Zm00001eb415680
OG0007923	Td00001aa038606	Td00001aa038606_T001	Zm00001eb415690_P001	Zm00001eb415690
OG0007923	Td00001aa038606	Td00001aa038606_T001	Zm00001eb415690_P002	Zm00001eb415690
OG0007924	Td00001aa038608	Td00001aa038608_T001	Zm00001eb415700_P007	Zm00001eb415700
OG0007924	Td00001aa038608	Td00001aa038608_T001	Zm00001eb415700_P006	Zm00001eb415700
OG0007925	Td00001aa038608	Td00001aa038608_T002	Zm00001eb415700_P004	Zm00001eb415700
OG0007925	Td00001aa038608	Td00001aa038608_T002	Zm00001eb415700_P001	Zm00001eb415700
OG0018806	Td00001aa038610	Td00001aa038610_T002	Zm00001eb415710_P001	Zm00001eb415710
OG0018807	Td00001aa038611	Td00001aa038611_T001	Zm00001eb415720_P001	Zm00001eb415720
OG0001279	Td00001aa038613	Td00001aa038613_T001	Zm00001eb415730_P002	Zm00001eb415730
OG0001279	Td00001aa038613	Td00001aa038613_T001	Zm00001eb415730_P005	Zm00001eb415730
OG0001279	Td00001aa038613	Td00001aa038613_T001	Zm00001eb415730_P001	Zm00001eb415730
OG0001279	Td00001aa038613	Td00001aa038613_T001	Zm00001eb415730_P003	Zm00001eb415730
OG0001279	Td00001aa038613	Td00001aa038613_T001	Zm00001eb415730_P004	Zm00001eb415730
OG0002272	Td00001aa038614	Td00001aa038614_T001	Zm00001eb415740_P001	Zm00001eb415740
OG0002272	Td00001aa038614	Td00001aa038614_T001	Zm00001eb415740_P005	Zm00001eb415740
OG0002272	Td00001aa038614	Td00001aa038614_T001	Zm00001eb415740_P002	Zm00001eb415740
OG0002272	Td00001aa038614	Td00001aa038614_T002	Zm00001eb415740_P001	Zm00001eb415740
OG0002272	Td00001aa038614	Td00001aa038614_T002	Zm00001eb415740_P005	Zm00001eb415740
OG0002272	Td00001aa038614	Td00001aa038614_T002	Zm00001eb415740_P002	Zm00001eb415740
OG0018808	Td00001aa038615	Td00001aa038615_T001	Zm00001eb415750_P001	Zm00001eb415750
OG0018809	Td00001aa038621	Td00001aa038621_T001	Zm00001eb415780_P001	Zm00001eb415780
OG0000007	Td00001aa024165	Td00001aa024165_T001	Zm00001eb415830_P001	Zm00001eb415830
OG0000007	Td00001aa024166	Td00001aa024166_T001	Zm00001eb415830_P001	Zm00001eb415830
OG0000007	Td00001aa024167	Td00001aa024167_T001	Zm00001eb415830_P001	Zm00001eb415830
OG0000007	Td00001aa024165	Td00001aa024165_T001	Zm00001eb415870_P001	Zm00001eb415870
OG0000007	Td00001aa024166	Td00001aa024166_T001	Zm00001eb415870_P001	Zm00001eb415870
OG0000007	Td00001aa024167	Td00001aa024167_T001	Zm00001eb415870_P001	Zm00001eb415870
OG0000007	Td00001aa024165	Td00001aa024165_T001	Zm00001eb415880_P001	Zm00001eb415880
OG0000007	Td00001aa024166	Td00001aa024166_T001	Zm00001eb415880_P001	Zm00001eb415880
OG0000007	Td00001aa024167	Td00001aa024167_T001	Zm00001eb415880_P001	Zm00001eb415880
OG0000007	Td00001aa024165	Td00001aa024165_T001	Zm00001eb415910_P001	Zm00001eb415910
OG0000007	Td00001aa024166	Td00001aa024166_T001	Zm00001eb415910_P001	Zm00001eb415910
OG0000007	Td00001aa024167	Td00001aa024167_T001	Zm00001eb415910_P001	Zm00001eb415910
OG0000007	Td00001aa024165	Td00001aa024165_T001	Zm00001eb415920_P001	Zm00001eb415920
OG0000007	Td00001aa024166	Td00001aa024166_T001	Zm00001eb415920_P001	Zm00001eb415920
OG0000007	Td00001aa024167	Td00001aa024167_T001	Zm00001eb415920_P001	Zm00001eb415920
OG0018810	Td00001aa038627	Td00001aa038627_T001	Zm00001eb415930_P001	Zm00001eb415930
OG0018811	Td00001aa038628	Td00001aa038628_T004	Zm00001eb415940_P002	Zm00001eb415940
OG0018812	Td00001aa038629	Td00001aa038629_T002	Zm00001eb415950_P001	Zm00001eb415950
OG0007926	Td00001aa038631	Td00001aa038631_T002	Zm00001eb415960_P001	Zm00001eb415960
OG0007926	Td00001aa038631	Td00001aa038631_T001	Zm00001eb415960_P001	Zm00001eb415960
OG0004135	Td00001aa038634	Td00001aa038634_T001	Zm00001eb415980_P001	Zm00001eb415980
OG0007927	Td00001aa038637	Td00001aa038637_T001	Zm00001eb416030_P002	Zm00001eb416030
OG0007927	Td00001aa038637	Td00001aa038637_T001	Zm00001eb416030_P001	Zm00001eb416030
OG0018813	Td00001aa038638	Td00001aa038638_T002	Zm00001eb416050_P001	Zm00001eb416050
OG0018814	Td00001aa038640	Td00001aa038640_T002	Zm00001eb416090_P001	Zm00001eb416090
OG0018815	Td00001aa038641	Td00001aa038641_T002	Zm00001eb416110_P001	Zm00001eb416110
OG0006871	Td00001aa032506	Td00001aa032506_T001	Zm00001eb416130_P001	Zm00001eb416130
OG0000696	Td00001aa038647	Td00001aa038647_T001	Zm00001eb416150_P003	Zm00001eb416150
OG0000696	Td00001aa038647	Td00001aa038647_T001	Zm00001eb416150_P002	Zm00001eb416150
OG0000696	Td00001aa038647	Td00001aa038647_T001	Zm00001eb416150_P001	Zm00001eb416150
OG0000696	Td00001aa038647	Td00001aa038647_T001	Zm00001eb416150_P004	Zm00001eb416150
OG0000696	Td00001aa038647	Td00001aa038647_T001	Zm00001eb416150_P007	Zm00001eb416150
OG0000696	Td00001aa038647	Td00001aa038647_T001	Zm00001eb416150_P005	Zm00001eb416150
OG0018817	Td00001aa038648	Td00001aa038648_T001	Zm00001eb416160_P001	Zm00001eb416160
OG0018818	Td00001aa038649	Td00001aa038649_T001	Zm00001eb416170_P001	Zm00001eb416170
OG0018819	Td00001aa038650	Td00001aa038650_T001	Zm00001eb416180_P001	Zm00001eb416180
OG0018820	Td00001aa038651	Td00001aa038651_T001	Zm00001eb416190_P001	Zm00001eb416190
OG0001280	Td00001aa038653	Td00001aa038653_T001	Zm00001eb416210_P003	Zm00001eb416210
OG0001280	Td00001aa038653	Td00001aa038653_T001	Zm00001eb416210_P001	Zm00001eb416210
OG0001280	Td00001aa038653	Td00001aa038653_T001	Zm00001eb416210_P004	Zm00001eb416210
OG0001280	Td00001aa038653	Td00001aa038653_T001	Zm00001eb416210_P005	Zm00001eb416210
OG0001280	Td00001aa038653	Td00001aa038653_T001	Zm00001eb416210_P002	Zm00001eb416210
OG0007928	Td00001aa038654	Td00001aa038654_T001	Zm00001eb416220_P002	Zm00001eb416220
OG0007928	Td00001aa038654	Td00001aa038654_T001	Zm00001eb416220_P001	Zm00001eb416220
OG0018821	Td00001aa038656	Td00001aa038656_T002	Zm00001eb416240_P001	Zm00001eb416240
OG0018822	Td00001aa038658	Td00001aa038658_T001	Zm00001eb416250_P001	Zm00001eb416250
OG0018823	Td00001aa038660	Td00001aa038660_T001	Zm00001eb416280_P001	Zm00001eb416280
OG0018824	Td00001aa038663	Td00001aa038663_T001	Zm00001eb416310_P001	Zm00001eb416310
OG0018825	Td00001aa038666	Td00001aa038666_T001	Zm00001eb416320_P003	Zm00001eb416320
OG0018826	Td00001aa038667	Td00001aa038667_T001	Zm00001eb416320_P002	Zm00001eb416320
OG0018827	Td00001aa038668	Td00001aa038668_T001	Zm00001eb416330_P002	Zm00001eb416330
OG0018828	Td00001aa038669	Td00001aa038669_T002	Zm00001eb416340_P002	Zm00001eb416340
OG0000002	Td00001aa020705	Td00001aa020705_T001	Zm00001eb416350_P001	Zm00001eb416350
OG0018829	Td00001aa038670	Td00001aa038670_T003	Zm00001eb416360_P001	Zm00001eb416360
OG0007929	Td00001aa038674	Td00001aa038674_T001	Zm00001eb416370_P001	Zm00001eb416370
OG0007929	Td00001aa038674	Td00001aa038674_T002	Zm00001eb416370_P001	Zm00001eb416370
OG0018830	Td00001aa038673	Td00001aa038673_T001	Zm00001eb416400_P001	Zm00001eb416400
OG0018831	Td00001aa038675	Td00001aa038675_T001	Zm00001eb416410_P001	Zm00001eb416410
OG0018832	Td00001aa038676	Td00001aa038676_T003	Zm00001eb416430_P003	Zm00001eb416430
OG0018833	Td00001aa038676	Td00001aa038676_T004	Zm00001eb416430_P001	Zm00001eb416430
OG0018834	Td00001aa038677	Td00001aa038677_T001	Zm00001eb416440_P001	Zm00001eb416440
OG0004136	Td00001aa038678	Td00001aa038678_T003	Zm00001eb416450_P001	Zm00001eb416450
OG0004136	Td00001aa038678	Td00001aa038678_T003	Zm00001eb416450_P002	Zm00001eb416450
OG0004136	Td00001aa038678	Td00001aa038678_T003	Zm00001eb416450_P003	Zm00001eb416450
OG0018450	Td00001aa037038	Td00001aa037038_T001	Zm00001eb416460_P001	Zm00001eb416460
OG0018835	Td00001aa038681	Td00001aa038681_T001	Zm00001eb416470_P001	Zm00001eb416470
OG0002260	Td00001aa038021	Td00001aa038021_T001	Zm00001eb416480_P001	Zm00001eb416480
OG0002260	Td00001aa040137	Td00001aa040137_T001	Zm00001eb416480_P001	Zm00001eb416480
OG0002260	Td00001aa040109	Td00001aa040109_T001	Zm00001eb416480_P001	Zm00001eb416480
OG0002260	Td00001aa038034	Td00001aa038034_T001	Zm00001eb416480_P001	Zm00001eb416480
OG0007930	Td00001aa038684	Td00001aa038684_T001	Zm00001eb416490_P002	Zm00001eb416490
OG0007930	Td00001aa038684	Td00001aa038684_T001	Zm00001eb416490_P006	Zm00001eb416490
OG0018836	Td00001aa038684	Td00001aa038684_T002	Zm00001eb416490_P003	Zm00001eb416490
OG0018837	Td00001aa038686	Td00001aa038686_T001	Zm00001eb416530_P001	Zm00001eb416530
OG0018838	Td00001aa038687	Td00001aa038687_T001	Zm00001eb416540_P003	Zm00001eb416540
OG0018839	Td00001aa038690	Td00001aa038690_T001	Zm00001eb416550_P002	Zm00001eb416550
OG0018840	Td00001aa038691	Td00001aa038691_T001	Zm00001eb416560_P001	Zm00001eb416560
OG0018841	Td00001aa038692	Td00001aa038692_T001	Zm00001eb416580_P001	Zm00001eb416580
OG0018842	Td00001aa038696	Td00001aa038696_T001	Zm00001eb416610_P001	Zm00001eb416610
OG0018843	Td00001aa038699	Td00001aa038699_T001	Zm00001eb416690_P001	Zm00001eb416690
OG0018844	Td00001aa038700	Td00001aa038700_T001	Zm00001eb416700_P001	Zm00001eb416700
OG0004138	Td00001aa038712	Td00001aa038712_T001	Zm00001eb416720_P001	Zm00001eb416720
OG0004138	Td00001aa038712	Td00001aa038712_T001	Zm00001eb416720_P004	Zm00001eb416720
OG0004138	Td00001aa038712	Td00001aa038712_T001	Zm00001eb416720_P002	Zm00001eb416720
OG0018845	Td00001aa038713	Td00001aa038713_T001	Zm00001eb416740_P001	Zm00001eb416740
OG0007931	Td00001aa038714	Td00001aa038714_T001	Zm00001eb416750_P002	Zm00001eb416750
OG0007931	Td00001aa038714	Td00001aa038714_T001	Zm00001eb416750_P001	Zm00001eb416750
OG0006876	Td00001aa032540	Td00001aa032540_T001	Zm00001eb416760_P002	Zm00001eb416760
OG0006876	Td00001aa032540	Td00001aa032540_T001	Zm00001eb416760_P001	Zm00001eb416760
OG0018846	Td00001aa038716	Td00001aa038716_T001	Zm00001eb416770_P001	Zm00001eb416770
OG0004139	Td00001aa038717	Td00001aa038717_T002	Zm00001eb416780_P002	Zm00001eb416780
OG0004139	Td00001aa038717	Td00001aa038717_T002	Zm00001eb416780_P001	Zm00001eb416780
OG0004139	Td00001aa038717	Td00001aa038717_T001	Zm00001eb416780_P002	Zm00001eb416780
OG0004139	Td00001aa038717	Td00001aa038717_T001	Zm00001eb416780_P001	Zm00001eb416780
OG0002273	Td00001aa038718	Td00001aa038718_T002	Zm00001eb416790_P002	Zm00001eb416790
OG0002273	Td00001aa038718	Td00001aa038718_T002	Zm00001eb416790_P004	Zm00001eb416790
OG0002273	Td00001aa038718	Td00001aa038718_T002	Zm00001eb416790_P001	Zm00001eb416790
OG0002273	Td00001aa038718	Td00001aa038718_T002	Zm00001eb416790_P003	Zm00001eb416790
OG0018847	Td00001aa038720	Td00001aa038720_T003	Zm00001eb416800_P001	Zm00001eb416800
OG0018848	Td00001aa038722	Td00001aa038722_T001	Zm00001eb416820_P001	Zm00001eb416820
OG0018849	Td00001aa038723	Td00001aa038723_T001	Zm00001eb416830_P001	Zm00001eb416830
OG0018850	Td00001aa038727	Td00001aa038727_T001	Zm00001eb416890_P001	Zm00001eb416890
OG0007932	Td00001aa038728	Td00001aa038728_T001	Zm00001eb416900_P002	Zm00001eb416900
OG0007932	Td00001aa038728	Td00001aa038728_T002	Zm00001eb416900_P002	Zm00001eb416900
OG0004140	Td00001aa038731	Td00001aa038731_T001	Zm00001eb416910_P002	Zm00001eb416910
OG0004140	Td00001aa038731	Td00001aa038731_T001	Zm00001eb416910_P001	Zm00001eb416910
OG0004140	Td00001aa038731	Td00001aa038731_T001	Zm00001eb416910_P003	Zm00001eb416910
OG0018851	Td00001aa038737	Td00001aa038737_T001	Zm00001eb416950_P001	Zm00001eb416950
OG0002274	Td00001aa038739	Td00001aa038739_T002	Zm00001eb416970_P003	Zm00001eb416970
OG0002274	Td00001aa038739	Td00001aa038739_T002	Zm00001eb416970_P001	Zm00001eb416970
OG0002274	Td00001aa038739	Td00001aa038739_T002	Zm00001eb416970_P002	Zm00001eb416970
OG0002274	Td00001aa038739	Td00001aa038739_T001	Zm00001eb416970_P003	Zm00001eb416970
OG0002274	Td00001aa038739	Td00001aa038739_T001	Zm00001eb416970_P001	Zm00001eb416970
OG0002274	Td00001aa038739	Td00001aa038739_T001	Zm00001eb416970_P002	Zm00001eb416970
OG0000697	Td00001aa038741	Td00001aa038741_T005	Zm00001eb416980_P001	Zm00001eb416980
OG0000697	Td00001aa038741	Td00001aa038741_T005	Zm00001eb416980_P002	Zm00001eb416980
OG0000697	Td00001aa038741	Td00001aa038741_T002	Zm00001eb416980_P001	Zm00001eb416980
OG0000697	Td00001aa038741	Td00001aa038741_T002	Zm00001eb416980_P002	Zm00001eb416980
OG0000697	Td00001aa038741	Td00001aa038741_T003	Zm00001eb416980_P001	Zm00001eb416980
OG0000697	Td00001aa038741	Td00001aa038741_T003	Zm00001eb416980_P002	Zm00001eb416980
OG0000697	Td00001aa038741	Td00001aa038741_T001	Zm00001eb416980_P001	Zm00001eb416980
OG0000697	Td00001aa038741	Td00001aa038741_T001	Zm00001eb416980_P002	Zm00001eb416980
OG0000697	Td00001aa038741	Td00001aa038741_T004	Zm00001eb416980_P001	Zm00001eb416980
OG0000697	Td00001aa038741	Td00001aa038741_T004	Zm00001eb416980_P002	Zm00001eb416980
OG0018852	Td00001aa038742	Td00001aa038742_T001	Zm00001eb416990_P001	Zm00001eb416990
OG0004141	Td00001aa038743	Td00001aa038743_T001	Zm00001eb417000_P002	Zm00001eb417000
OG0004141	Td00001aa038743	Td00001aa038743_T001	Zm00001eb417000_P001	Zm00001eb417000
OG0004141	Td00001aa038743	Td00001aa038743_T001	Zm00001eb417000_P003	Zm00001eb417000
OG0007935	Td00001aa038748	Td00001aa038748_T004	Zm00001eb417010_P002	Zm00001eb417010
OG0007935	Td00001aa038748	Td00001aa038748_T004	Zm00001eb417010_P001	Zm00001eb417010
OG0004142	Td00001aa038749	Td00001aa038749_T002	Zm00001eb417020_P004	Zm00001eb417020
OG0004142	Td00001aa038749	Td00001aa038749_T002	Zm00001eb417020_P003	Zm00001eb417020
OG0004142	Td00001aa038749	Td00001aa038749_T002	Zm00001eb417020_P005	Zm00001eb417020
OG0000698	Td00001aa038750	Td00001aa038750_T001	Zm00001eb417030_P002	Zm00001eb417030
OG0000698	Td00001aa038750	Td00001aa038750_T001	Zm00001eb417030_P006	Zm00001eb417030
OG0000698	Td00001aa038750	Td00001aa038750_T001	Zm00001eb417030_P004	Zm00001eb417030
OG0000698	Td00001aa038750	Td00001aa038750_T001	Zm00001eb417030_P001	Zm00001eb417030
OG0000698	Td00001aa038750	Td00001aa038750_T001	Zm00001eb417030_P005	Zm00001eb417030
OG0000698	Td00001aa038750	Td00001aa038750_T001	Zm00001eb417030_P003	Zm00001eb417030
OG0007936	Td00001aa038752	Td00001aa038752_T001	Zm00001eb417050_P001	Zm00001eb417050
